chr	windowStart	windowEnd	D	f_d	f_dM	d_f
scaffold_18	2887316	2895057	-0.115385	-0.036222	-0.017179	-0.111111
scaffold_18	2888666	2895064	-0.245595	-0.076953	-0.036860	-0.235480
scaffold_18	2888718	2895174	-0.397777	-0.251636	-0.084112	-0.320608
scaffold_18	2888771	2895421	-0.218304	-0.149476	-0.052194	-0.164557
scaffold_18	2889051	2895753	0.315716	0.137684	0.048821	0.152043
scaffold_18	2889715	2896590	0.344595	0.153743	0.054471	0.172881
scaffold_18	2890565	2896669	0.369558	0.165248	0.067134	0.183646
scaffold_18	2891031	2896694	0.348495	0.169048	0.076938	0.171069
scaffold_18	2892052	2897234	0.280433	0.156477	0.063729	0.138018
scaffold_18	2895057	2897266	0.271094	0.221303	0.072913	0.131930
scaffold_18	2895064	2897504	0.241521	0.208985	0.107633	0.115141
scaffold_18	2895174	2897740	0.351666	0.315449	0.171962	0.181437
scaffold_18	2895421	2897834	0.622940	0.416040	0.298969	0.335071
scaffold_18	2895753	2897923	0.577887	0.367184	0.249123	0.310238
scaffold_18	2896590	2899015	0.639479	0.331013	0.275950	0.514665
scaffold_18	2896669	2899033	0.639479	0.334004	0.282218	0.514665
scaffold_18	2896694	2899068	0.665568	0.351483	0.299131	0.543376
scaffold_18	2897234	2899103	0.341222	0.218995	0.160032	0.291315
scaffold_18	2897266	2899193	0.329614	0.237578	0.187461	0.238469
scaffold_18	2897504	2899225	0.146965	0.104512	0.078407	0.091771
scaffold_18	2897740	2899467	0.057508	0.096125	0.051754	0.035910
scaffold_18	2897834	2899569	-0.295203	-0.682427	-0.261636	-0.174197
scaffold_18	2897923	2901598	-0.162615	-0.324950	-0.141743	-0.100622
scaffold_18	2899015	2903182	0.002876	0.003598	0.001889	0.001881
scaffold_18	2899033	2903349	-0.105196	-0.162969	-0.076790	-0.071491
scaffold_18	2899068	2904263	-0.173827	-0.258421	-0.108166	-0.114967
scaffold_18	2899103	2904309	-0.258855	-0.421583	-0.162380	-0.170668
scaffold_18	2899193	2905421	0.013132	0.012485	0.005792	0.008660
scaffold_18	2899225	2905528	0.031178	0.024332	0.011597	0.024251
scaffold_18	2899467	2907230	-0.043366	-0.023215	-0.011677	-0.041217
scaffold_18	2899569	2909932	0.036461	0.016070	0.008689	0.034588
scaffold_18	2901598	2910229	0.102681	0.043815	0.021263	0.097087
scaffold_18	2903182	2910267	-0.133754	-0.055460	-0.025567	-0.125741
scaffold_18	2903349	2910746	-0.430506	-0.205026	-0.086381	-0.401596
scaffold_18	2904263	2913514	-0.116583	-0.028008	-0.009964	-0.105839
scaffold_18	2904309	2915163	-0.413747	-0.124156	-0.048295	-0.410977
scaffold_18	2905421	2915264	0.236264	0.097585	0.043544	0.216080
scaffold_18	2905528	2917200	-0.185512	-0.107856	-0.039812	-0.166052
scaffold_18	2907230	2917815	-0.224165	-0.149450	-0.053450	-0.184746
scaffold_18	2909932	2917816	-0.215880	-0.169895	-0.055985	-0.178006
scaffold_18	2910229	2918235	-0.185129	-0.168222	-0.051405	-0.153331
scaffold_18	2910267	2918287	-0.145098	-0.128599	-0.043835	-0.120816
scaffold_18	2910746	2918810	-0.147755	-0.135702	-0.043901	-0.115778
scaffold_18	2913514	2919472	-0.163734	-0.146212	-0.046267	-0.126428
scaffold_18	2915163	2919504	-0.220706	-0.288045	-0.101540	-0.172178
scaffold_18	2915264	2919677	-0.151234	-0.262808	-0.078040	-0.115713
scaffold_18	2917200	2920294	-0.697797	-2.231604	-0.308254	-0.534509
scaffold_18	2917815	2920372	-0.545275	-1.849259	-0.342727	-0.394982
scaffold_18	2917816	2922353	-0.590546	-1.156806	-0.290582	-0.489318
scaffold_18	2918235	2923114	-0.669108	-1.721620	-0.325111	-0.508699
scaffold_18	2918287	2923646	-0.769529	-1.644692	-0.304772	-0.576727
scaffold_18	2918810	2923898	-0.877116	-2.030488	-0.303058	-0.637302
scaffold_18	2919472	2924459	-0.742348	-1.280792	-0.261938	-0.617021
scaffold_18	2919504	2924816	-0.629132	-1.064951	-0.236943	-0.517417
scaffold_18	2919677	2925126	-0.515399	-0.765520	-0.210610	-0.414421
scaffold_18	2920294	2926417	-0.533186	-0.310506	-0.162327	-0.444923
scaffold_18	2920372	2927814	-0.297628	-0.146164	-0.076588	-0.187923
scaffold_18	2922353	2928872	-0.226042	-0.109530	-0.057863	-0.145070
scaffold_18	2923114	2930858	-0.256500	-0.136066	-0.057905	-0.166972
scaffold_18	2923646	2932436	-0.195810	-0.078951	-0.037124	-0.132932
scaffold_18	2923898	2934278	-0.233977	-0.094082	-0.042581	-0.157977
scaffold_18	2924459	2934501	-0.226401	-0.090187	-0.041770	-0.153167
scaffold_18	2924816	2934859	-0.326095	-0.134346	-0.061135	-0.218034
scaffold_18	2925126	2935247	-0.366309	-0.147211	-0.065335	-0.245736
scaffold_18	2926417	2936809	-0.402691	-0.118881	-0.053018	-0.262203
scaffold_18	2927814	2937771	-0.088705	-0.031578	-0.011561	-0.048828
scaffold_18	2928872	2937879	-0.299789	-0.107393	-0.037637	-0.200376
scaffold_18	2930858	2937909	-0.432894	-0.154071	-0.051902	-0.279840
scaffold_18	2932436	2937954	-0.116165	-0.042284	-0.019582	-0.077788
scaffold_18	2934278	2938761	0.201905	0.079540	0.041325	0.130221
scaffold_18	2934501	2939538	-0.013691	-0.007319	-0.004191	-0.009651
scaffold_18	2934859	2940328	-0.022305	-0.010697	-0.006385	-0.015683
scaffold_18	2935247	2943857	-0.185737	-0.117226	-0.053126	-0.130867
scaffold_18	2936809	2944074	-0.242355	-0.151675	-0.071145	-0.172002
scaffold_18	2937771	2946326	-0.285622	-0.255175	-0.113420	-0.212121
scaffold_18	2937879	2946537	-0.144411	-0.152260	-0.064232	-0.116189
scaffold_18	2937909	2947202	-0.119559	-0.113646	-0.052768	-0.103889
scaffold_18	2937954	2947613	-0.151515	-0.127988	-0.063240	-0.132193
scaffold_18	2938761	2947693	-0.222591	-0.178400	-0.085509	-0.191319
scaffold_18	2939538	2947740	-0.365681	-0.360022	-0.152957	-0.322197
scaffold_18	2940328	2948032	-0.225250	-0.213595	-0.100298	-0.167643
scaffold_18	2943857	2948771	-0.234724	-0.260159	-0.115550	-0.171316
scaffold_18	2944074	2948780	-0.172935	-0.165077	-0.103764	-0.129451
scaffold_18	2946326	2948787	-0.174347	-0.182359	-0.113447	-0.127907
scaffold_18	2946537	2949277	-0.164569	-0.159680	-0.106256	-0.117620
scaffold_18	2947202	2949886	-0.251568	-0.241458	-0.157709	-0.178622
scaffold_18	2947613	2950350	-0.176396	-0.188617	-0.130462	-0.129981
scaffold_18	2947693	2951266	-0.321047	-0.368120	-0.224129	-0.249922
scaffold_18	2947740	2951271	-0.355768	-0.400425	-0.247337	-0.288652
scaffold_18	2948032	2951650	-0.396828	-0.470849	-0.274961	-0.325651
scaffold_18	2948771	2953544	-0.423176	-0.474025	-0.264617	-0.380732
scaffold_18	2948780	2953812	-0.432518	-0.474010	-0.267473	-0.402349
scaffold_18	2948787	2954917	-0.300511	-0.321672	-0.194166	-0.250304
scaffold_18	2949277	2955305	-0.273504	-0.264810	-0.163704	-0.232497
scaffold_18	2949886	2958164	-0.224539	-0.179477	-0.113415	-0.189959
scaffold_18	2950350	2958174	-0.334056	-0.269306	-0.164065	-0.279087
scaffold_18	2951266	2958246	-0.464646	-0.350072	-0.202469	-0.388963
scaffold_18	2951271	2958840	-0.309368	-0.215862	-0.125852	-0.244406
scaffold_18	2951650	2959016	-0.198327	-0.111791	-0.062966	-0.137988
scaffold_18	2953544	2959266	0.109149	0.043491	0.027395	0.024381
scaffold_18	2953812	2959364	-0.006107	-0.002966	-0.001809	-0.001345
scaffold_18	2954917	2960440	-0.083573	-0.026138	-0.016516	-0.019295
scaffold_18	2955305	2960481	-0.333333	-0.072765	-0.044606	-0.061770
scaffold_18	2958164	2960667	-0.298246	-0.071659	-0.043316	-0.056478
scaffold_18	2958174	2961198	-0.333333	-0.101307	-0.061167	-0.061770
scaffold_18	2958246	2961209	0.031972	0.011200	0.007172	0.005982
scaffold_18	2958840	2961242	0.321871	0.128571	0.087749	0.064481
scaffold_18	2959016	2961466	0.321871	0.123694	0.090205	0.064481
scaffold_18	2959266	2961574	0.571429	0.277210	0.205753	0.152564
scaffold_18	2959364	2961633	0.561819	0.281100	0.208087	0.274030
scaffold_18	2960440	2961783	0.477813	0.241417	0.179564	0.257239
scaffold_18	2960481	2961836	0.477813	0.408483	0.318061	0.257239
scaffold_18	2960667	2962218	0.443223	0.372521	0.286038	0.234383
scaffold_18	2961198	2962328	0.304012	0.308843	0.230547	0.164509
scaffold_18	2961209	2962994	0.290385	0.344841	0.224448	0.156067
scaffold_18	2961242	2963261	0.242506	0.255282	0.164907	0.156738
scaffold_18	2961466	2963587	0.055579	0.035367	0.026585	0.048375
scaffold_18	2961574	2964111	-0.142330	-0.127571	-0.063718	-0.117517
scaffold_18	2961633	2964348	-0.516939	-0.472111	-0.209066	-0.409272
scaffold_18	2961783	2964935	-0.291339	-0.241545	-0.122186	-0.238710
scaffold_18	2961836	2965167	-0.164333	-0.120633	-0.064022	-0.133934
scaffold_18	2962218	2965512	-0.197452	-0.146868	-0.075861	-0.162115
scaffold_18	2962328	2965790	-0.299507	-0.284474	-0.103869	-0.187654
scaffold_18	2962994	2966529	-0.194257	-0.159836	-0.061121	-0.125000
scaffold_18	2963261	2966643	-0.137908	-0.113507	-0.045939	-0.090343
scaffold_18	2963587	2968148	-0.137908	-0.103668	-0.043184	-0.090343
scaffold_18	2964111	2968307	-0.072123	-0.090327	-0.024130	-0.044836
scaffold_18	2964348	2968581	0.539118	0.399672	0.214986	0.374876
scaffold_18	2964935	2969160	0.606461	0.403424	0.213915	0.417594
scaffold_18	2965167	2971072	0.585139	0.335917	0.184219	0.396226
scaffold_18	2965512	2971894	0.563518	0.316446	0.174691	0.375271
scaffold_18	2965790	2971937	0.706820	0.372422	0.214048	0.453925
scaffold_18	2966529	2971999	0.962588	0.399995	0.323547	0.926070
scaffold_18	2966643	2972074	0.959739	0.388764	0.314143	0.920668
scaffold_18	2968148	2972451	0.937123	0.408893	0.342367	0.829268
scaffold_18	2968307	2972459	0.846981	0.432487	0.362223	0.752941
scaffold_18	2968581	2972518	0.763269	0.404158	0.321897	0.551766
scaffold_18	2969160	2972522	0.478562	0.253615	0.172400	0.233468
scaffold_18	2971072	2972769	0.330138	0.253682	0.185135	0.160124
scaffold_18	2971894	2972834	0.133333	0.183990	0.104714	0.061555
scaffold_18	2971937	2972965	0.055371	0.106577	0.047768	0.026316
scaffold_18	2971999	2974460	0.065076	0.030910	0.021896	0.029098
scaffold_18	2972074	2976004	0.193117	0.055493	0.043318	0.093519
scaffold_18	2972451	2976641	0.028500	0.009290	0.007022	0.014738
scaffold_18	2972459	2976781	-0.423576	-0.165860	-0.114400	-0.230145
scaffold_18	2972518	2976850	-0.370012	-0.139160	-0.097573	-0.198701
scaffold_18	2972522	2977859	-0.144948	-0.040507	-0.027820	-0.093721
scaffold_18	2972769	2980213	-0.117864	-0.029611	-0.020071	-0.087960
scaffold_18	2972834	2980406	-0.112527	-0.023651	-0.015948	-0.094048
scaffold_18	2972965	2980653	0.261287	0.065203	0.046237	0.228571
scaffold_18	2974460	2980834	0.299571	0.072051	0.052005	0.261070
scaffold_18	2976004	2981175	0.308927	0.094522	0.064613	0.295585
scaffold_18	2976641	2981914	0.286657	0.139083	0.087078	0.259360
scaffold_18	2976781	2981979	0.382503	0.169497	0.106738	0.331375
scaffold_18	2976850	2982071	0.799458	0.262360	0.175850	0.698500
scaffold_18	2977859	2982133	0.746114	0.259598	0.173074	0.624277
scaffold_18	2980213	2982238	0.695652	0.391634	0.282088	0.563758
scaffold_18	2980406	2982261	0.723197	0.511754	0.430310	0.529244
scaffold_18	2980653	2982347	0.765870	0.567482	0.511780	0.540430
scaffold_18	2980834	2982603	0.791636	0.686275	0.619516	0.577314
scaffold_18	2981175	2984401	0.704117	0.683234	0.494832	0.401193
scaffold_18	2981914	2984531	0.646018	0.677152	0.463677	0.332399
scaffold_18	2981979	2985278	0.607585	0.524576	0.249415	0.295865
scaffold_18	2982071	2985644	0.536068	0.425638	0.231042	0.283895
scaffold_18	2982133	2985842	0.529412	0.434118	0.230630	0.278491
scaffold_18	2982238	2986058	0.460747	0.402062	0.200808	0.204504
scaffold_18	2982261	2986076	0.381248	0.362502	0.180012	0.178592
scaffold_18	2982347	2993219	0.383163	0.263959	0.146336	0.187974
scaffold_18	2982603	2994432	0.366296	0.174276	0.109655	0.184615
scaffold_18	2984401	2994559	-0.157421	-0.065755	-0.036211	-0.063797
scaffold_18	2984531	2994764	-0.540708	-0.411046	-0.191618	-0.359945
scaffold_18	2985278	2995154	-0.542600	-0.407190	-0.174505	-0.403831
scaffold_18	2985644	2995168	-0.156344	-0.116670	-0.066467	-0.123340
scaffold_18	2985842	2995331	0.212716	0.175339	0.108851	0.179041
scaffold_18	2986058	2999275	0.293580	0.113249	0.086406	0.251189
scaffold_18	2986076	2999418	0.302112	0.113674	0.087625	0.302112
scaffold_18	2993219	3002248	0.341491	0.121422	0.084386	0.341491
scaffold_18	2994432	3003753	0.354064	0.107365	0.078250	0.354064
scaffold_18	2994559	3004000	0.314785	0.103791	0.074193	0.295443
scaffold_18	2994764	3004633	0.351351	0.107478	0.079254	0.329032
scaffold_18	2995154	3005198	0.714109	0.180266	0.144757	0.648315
scaffold_18	2995168	3005212	0.714109	0.180747	0.151091	0.648315
scaffold_18	2995331	3005545	0.567545	0.143074	0.117216	0.475668
scaffold_18	2999275	3008613	0.323255	0.062783	0.049339	0.229725
scaffold_18	2999418	3009772	0.178305	0.044561	0.031036	0.119320
scaffold_18	3002248	3013033	0.178305	0.041425	0.027223	0.119320
scaffold_18	3003753	3014040	0.345283	0.085072	0.065767	0.247712
scaffold_18	3004000	3015075	0.150889	0.049912	0.031939	0.100354
scaffold_18	3004633	3015240	0.041185	0.015162	0.008883	0.025504
scaffold_18	3005198	3015623	0.068248	0.025327	0.014443	0.039606
scaffold_18	3005212	3015790	0.033197	0.012478	0.006987	0.019050
scaffold_18	3005545	3015856	0.059954	0.022716	0.012824	0.028830
scaffold_18	3008613	3015884	0.140946	0.053259	0.030607	0.068864
scaffold_18	3009772	3015904	0.152435	0.057313	0.033262	0.076156
scaffold_18	3013033	3015969	0.152435	0.076217	0.041435	0.076156
scaffold_18	3014040	3016066	0.191494	0.105675	0.061042	0.095277
scaffold_18	3015075	3016108	-0.058477	-0.044527	-0.020032	-0.024199
scaffold_18	3015240	3016244	0.038073	0.040201	0.019910	0.014841
scaffold_18	3015623	3016250	0.109775	0.100371	0.058991	0.044158
scaffold_18	3015790	3016517	0.015326	0.045041	0.015997	0.006133
scaffold_18	3015856	3016571	0.094473	0.374672	0.094174	0.032134
scaffold_18	3015884	3016593	0.073894	0.348578	0.074365	0.034173
scaffold_18	3015904	3016604	-0.245543	-5.321767	-0.251763	-0.112459
scaffold_18	3015969	3016793	-0.482293	3.206278	-0.483454	-0.182166
scaffold_18	3016066	3016835	-0.482501	2.386259	-0.533457	-0.185172
scaffold_18	3016108	3016837	-0.521490	1.830309	-0.679977	-0.199249
scaffold_18	3016244	3016839	-0.477377	2.052629	-0.642102	-0.198687
scaffold_18	3016250	3016982	-0.525101	3.776511	-0.739366	-0.266371
scaffold_18	3016517	3017130	-0.525175	-3.741480	-0.621762	-0.324308
scaffold_18	3016571	3017681	-0.306448	-0.569649	-0.277255	-0.205253
scaffold_18	3016593	3017701	-0.392001	-0.826917	-0.364077	-0.279388
scaffold_18	3016604	3018015	-0.357968	-0.644669	-0.287212	-0.262255
scaffold_18	3016793	3018200	-0.215581	-0.305794	-0.163094	-0.167326
scaffold_18	3016835	3018254	-0.217354	-0.302889	-0.164295	-0.180856
scaffold_18	3016837	3019874	-0.217430	-0.181038	-0.114210	-0.191621
scaffold_18	3016839	3019940	-0.205566	-0.166247	-0.106751	-0.168135
scaffold_18	3016982	3020111	-0.242551	-0.194954	-0.122705	-0.200830
scaffold_18	3017130	3020709	-0.162581	-0.110958	-0.074242	-0.136585
scaffold_18	3017681	3020983	-0.066142	-0.039686	-0.027249	-0.053674
scaffold_18	3017701	3020994	-0.248106	-0.166839	-0.101630	-0.174318
scaffold_18	3018015	3022069	-0.099502	-0.052584	-0.033772	-0.063949
scaffold_18	3018200	3023004	-0.125174	-0.050921	-0.036976	-0.065407
scaffold_18	3018254	3023271	0.170426	0.070731	0.052434	0.093471
scaffold_18	3019874	3023364	0.534562	0.280648	0.223492	0.355283
scaffold_18	3019940	3024051	0.560125	0.340894	0.230643	0.368556
scaffold_18	3020111	3025172	0.578037	0.334053	0.225561	0.402383
scaffold_18	3020709	3025173	0.688941	0.417900	0.293406	0.444547
scaffold_18	3020983	3026164	0.729196	0.434160	0.316627	0.493162
scaffold_18	3020994	3026626	0.765061	0.456137	0.335853	0.518146
scaffold_18	3022069	3026715	0.795556	0.465255	0.349739	0.539895
scaffold_18	3023004	3026829	0.830486	0.497791	0.374706	0.568914
scaffold_18	3023271	3027245	0.857974	0.594685	0.415416	0.610771
scaffold_18	3023364	3027457	0.691099	0.507342	0.338856	0.475015
scaffold_18	3024051	3028962	0.542270	0.319427	0.197160	0.312329
scaffold_18	3025172	3029319	0.534276	0.373729	0.268622	0.309583
scaffold_18	3025173	3029449	0.554956	0.397177	0.295466	0.339946
scaffold_18	3026164	3030335	0.565090	0.350449	0.221609	0.366389
scaffold_18	3026626	3030951	0.453412	0.306565	0.170224	0.269634
scaffold_18	3026715	3031528	0.430863	0.278263	0.155818	0.252011
scaffold_18	3026829	3031718	0.418423	0.268153	0.149237	0.280628
scaffold_18	3027245	3032292	0.245678	0.104352	0.057258	0.152888
scaffold_18	3027457	3033644	0.065189	0.021653	0.011481	0.045537
scaffold_18	3028962	3034327	0.354098	0.052153	0.026289	0.187500
scaffold_18	3029319	3036570	0.224138	0.038544	0.014749	0.067068
scaffold_18	3029449	3037084	0.109589	0.013609	0.005552	0.034217
scaffold_18	3030335	3037220	-0.249527	-0.044910	-0.017958	-0.099025
scaffold_18	3030951	3038120	-0.195298	-0.031266	-0.014043	-0.079587
scaffold_18	3031528	3039229	-0.434137	-0.055918	-0.027589	-0.174237
scaffold_18	3031718	3039302	-0.148588	-0.023227	-0.011631	-0.050075
scaffold_18	3032292	3040436	-0.203288	-0.025645	-0.012920	-0.064855
scaffold_18	3033644	3040819	-0.680313	-0.246489	-0.109818	-0.375291
scaffold_18	3034327	3041328	-0.684369	-0.243283	-0.113547	-0.377120
scaffold_18	3036570	3041988	-0.640559	-0.273180	-0.128161	-0.390452
scaffold_18	3037084	3042464	-0.506181	-0.235130	-0.124023	-0.372963
scaffold_18	3037220	3043525	-0.488869	-0.267218	-0.140131	-0.354200
scaffold_18	3038120	3043558	-0.411928	-0.230382	-0.123670	-0.290478
scaffold_18	3039229	3043716	-0.409066	-0.277932	-0.152832	-0.298639
scaffold_18	3039302	3043987	-0.361157	-0.326884	-0.141079	-0.264026
scaffold_18	3040436	3044493	-0.327363	-0.254844	-0.120948	-0.278768
scaffold_18	3040819	3044571	-0.274130	-0.293217	-0.146769	-0.243287
scaffold_18	3041328	3045045	0.148447	0.089010	0.060789	0.126984
scaffold_18	3041988	3047168	0.169225	0.104557	0.069769	0.145270
scaffold_18	3042464	3047355	0.214710	0.129467	0.083256	0.181889
scaffold_18	3043525	3048173	0.257967	0.161303	0.105861	0.207462
scaffold_18	3043558	3048198	0.180640	0.132370	0.088767	0.145248
scaffold_18	3043716	3048701	0.182551	0.117708	0.079711	0.150508
scaffold_18	3043987	3048763	0.274289	0.168330	0.110447	0.220892
scaffold_18	3044493	3050795	0.211206	0.102713	0.079855	0.169850
scaffold_18	3044571	3051782	0.161675	0.084072	0.058107	0.120888
scaffold_18	3045045	3051802	0.246881	0.115712	0.077200	0.166151
scaffold_18	3047168	3052121	0.230050	0.153769	0.096230	0.163473
scaffold_18	3047355	3053285	0.271082	0.198619	0.096823	0.204326
scaffold_18	3048173	3054704	0.239541	0.175251	0.088195	0.169226
scaffold_18	3048198	3054966	0.123451	0.085127	0.040873	0.093536
scaffold_18	3048701	3056463	0.448342	0.172212	0.103274	0.367960
scaffold_18	3048763	3058182	0.448342	0.130610	0.084689	0.367960
scaffold_18	3050795	3059128	0.434668	0.126140	0.081088	0.300601
scaffold_18	3051782	3060424	0.472180	0.143043	0.091687	0.325624
scaffold_18	3051802	3060804	0.458503	0.134700	0.088511	0.324410
scaffold_18	3052121	3061646	0.455680	0.125173	0.082536	0.330421
scaffold_18	3053285	3062808	0.467403	0.101501	0.065466	0.319439
scaffold_18	3054704	3064650	0.456429	0.075124	0.054293	0.280140
scaffold_18	3054966	3064691	0.655488	0.120970	0.091486	0.478203
scaffold_18	3056463	3064906	0.615110	0.118207	0.089197	0.451726
scaffold_18	3058182	3065384	0.208641	0.039910	0.030054	0.115857
scaffold_18	3059128	3066276	0.497340	0.236570	0.167489	0.323110
scaffold_18	3060424	3066621	0.444848	0.230704	0.167825	0.379721
scaffold_18	3060804	3067663	0.341040	0.158355	0.115295	0.293095
scaffold_18	3061646	3068877	0.341040	0.159639	0.107123	0.293095
scaffold_18	3062808	3069134	0.344074	0.170955	0.112713	0.295893
scaffold_18	3064650	3069442	0.201681	0.144951	0.072506	0.166821
scaffold_18	3064691	3069689	0.210526	0.131844	0.073568	0.174472
scaffold_18	3064906	3070280	0.163833	0.090964	0.045950	0.127175
scaffold_18	3065384	3070390	0.116838	0.066986	0.034958	0.092998
scaffold_18	3066276	3070572	0.076543	0.048145	0.025706	0.067355
scaffold_18	3066621	3070799	-0.361303	-0.183024	-0.087055	-0.309383
scaffold_18	3067663	3070887	-0.402552	-0.188974	-0.083406	-0.364496
scaffold_18	3068877	3071631	0.320690	0.239409	0.113725	0.301948
scaffold_18	3069134	3072009	0.269640	0.223971	0.097338	0.254397
scaffold_18	3069442	3072147	0.245144	0.185452	0.084396	0.231207
scaffold_18	3069689	3072685	0.369065	0.233408	0.148530	0.278049
scaffold_18	3070280	3073135	0.356094	0.311476	0.172409	0.266924
scaffold_18	3070390	3073385	0.543704	0.490976	0.277877	0.439630
scaffold_18	3070572	3073386	0.759315	0.698845	0.435490	0.635484
scaffold_18	3070799	3076045	0.821461	0.553154	0.343315	0.534621
scaffold_18	3070887	3077667	0.823397	0.481017	0.315522	0.537917
scaffold_18	3071631	3078147	0.762113	0.444239	0.262448	0.503751
scaffold_18	3072009	3078179	0.681473	0.362192	0.200371	0.368288
scaffold_18	3072147	3078566	0.665308	0.302634	0.207807	0.382095
scaffold_18	3072685	3078878	0.634500	0.310804	0.206463	0.351816
scaffold_18	3073135	3079078	0.637838	0.356843	0.241942	0.416056
scaffold_18	3073385	3079376	0.633222	0.354809	0.240157	0.412866
scaffold_18	3073386	3081335	0.456783	0.164157	0.108427	0.268489
scaffold_18	3076045	3081540	-0.013361	-0.004261	-0.002604	-0.007027
scaffold_18	3077667	3083286	-0.002134	-0.000775	-0.000439	-0.001524
scaffold_18	3078147	3083686	-0.060669	-0.026047	-0.013723	-0.043587
scaffold_18	3078179	3083729	0.024812	0.010176	0.006268	0.017442
scaffold_18	3078566	3084139	-0.057912	-0.021758	-0.013398	-0.047082
scaffold_18	3078878	3084254	-0.259223	-0.119693	-0.060731	-0.203506
scaffold_18	3079078	3086614	-0.214868	-0.088820	-0.039791	-0.189748
scaffold_18	3079376	3086650	0.191325	0.088247	0.043136	0.185854
scaffold_18	3081335	3086693	0.198450	0.092128	0.044940	0.192771
scaffold_18	3081540	3086702	0.255250	0.237204	0.095589	0.247649
scaffold_18	3083286	3087091	0.457786	0.347575	0.149362	0.388535
scaffold_18	3083686	3087156	0.540434	0.450008	0.180729	0.455150
scaffold_18	3083729	3087157	0.632017	0.513594	0.206647	0.527778
scaffold_18	3084139	3087170	0.630480	0.515088	0.206072	0.526132
scaffold_18	3084254	3087209	0.602812	0.561158	0.230934	0.500730
scaffold_18	3086614	3087561	0.795567	0.630134	0.352146	0.691649
scaffold_18	3086650	3087612	0.739234	0.623325	0.434532	0.597679
scaffold_18	3086693	3087721	0.555315	0.409750	0.242531	0.400000
scaffold_18	3086702	3087724	0.464066	0.363394	0.209128	0.339339
scaffold_18	3087091	3087748	0.464066	0.363394	0.209128	0.339339
scaffold_18	3087156	3087957	0.548596	0.432372	0.256713	0.448763
scaffold_18	3087157	3088054	0.464066	0.351259	0.284733	0.339339
scaffold_18	3087170	3088176	0.387476	0.215405	0.167966	0.258486
scaffold_18	3087209	3088241	0.317757	0.188398	0.139739	0.196305
scaffold_18	3087561	3088253	0.280182	0.153712	0.110589	0.164219
scaffold_18	3087612	3088623	-0.410390	-0.091706	-0.067196	-0.125099
scaffold_18	3087721	3088642	0.137525	0.029460	0.024213	0.056680
scaffold_18	3087724	3088655	-0.062397	-0.016591	-0.012703	-0.025693
scaffold_18	3087748	3088763	-0.056198	-0.015122	-0.011323	-0.020897
scaffold_18	3087957	3088786	-0.137825	-0.041106	-0.029479	-0.049261
scaffold_18	3088054	3088789	-0.117293	-0.034283	-0.024851	-0.042414
scaffold_18	3088176	3088847	-0.035656	-0.010183	-0.007593	-0.013423
scaffold_18	3088241	3088865	-0.035656	-0.014194	-0.010104	-0.013423
scaffold_18	3088253	3090091	0.127243	0.030227	0.022780	0.052596
scaffold_18	3088623	3090634	0.441558	0.132760	0.083508	0.199729
scaffold_18	3088642	3090635	0.559006	0.244869	0.146952	0.279938
scaffold_18	3088655	3090763	0.579882	0.310014	0.174513	0.297420
scaffold_18	3088763	3091216	0.726859	0.336518	0.182943	0.389748
scaffold_18	3088786	3093630	0.552524	0.256010	0.125399	0.276074
scaffold_18	3088789	3094976	0.644788	0.271824	0.133479	0.270081
scaffold_18	3088847	3095966	0.583438	0.251438	0.117800	0.248000
scaffold_18	3088865	3096033	0.517474	0.242185	0.110428	0.217477
scaffold_18	3090091	3096399	0.551038	0.253037	0.120149	0.234568
scaffold_18	3090634	3096752	0.443896	0.280069	0.115096	0.192849
scaffold_18	3090635	3098430	0.459437	0.237558	0.126225	0.199242
scaffold_18	3090763	3098779	0.091540	0.059144	0.024709	0.041055
scaffold_18	3091216	3099121	-0.085714	-0.062471	-0.022136	-0.036372
scaffold_18	3093630	3101225	-0.138643	-0.033550	-0.020947	-0.057754
scaffold_18	3094976	3101559	-0.042623	-0.009304	-0.006363	-0.019011
scaffold_18	3095966	3102287	0.067352	0.018414	0.013330	0.043681
scaffold_18	3096033	3102386	-0.008084	-0.002468	-0.001726	-0.005293
scaffold_18	3096399	3102494	-0.051849	-0.014065	-0.010326	-0.036671
scaffold_18	3096752	3102957	-0.109486	-0.033481	-0.024394	-0.084658
scaffold_18	3098430	3103125	-0.061216	-0.017982	-0.013373	-0.046914
scaffold_18	3098779	3103261	-0.270691	-0.080798	-0.057537	-0.224646
scaffold_18	3099121	3104132	-0.187148	-0.049712	-0.033093	-0.104699
scaffold_18	3101225	3104183	-0.065299	-0.014995	-0.010867	-0.038047
scaffold_18	3101559	3105172	0.003298	0.001534	0.000908	0.001961
scaffold_18	3102287	3105355	0.021012	0.010177	0.005939	0.012310
scaffold_18	3102386	3105409	-0.060336	-0.026294	-0.014256	-0.032152
scaffold_18	3102494	3105599	0.096115	0.034166	0.020745	0.048544
scaffold_18	3102957	3105822	0.444601	0.223345	0.127447	0.212366
scaffold_18	3103125	3106788	0.745648	0.275489	0.157266	0.282936
scaffold_18	3103261	3106876	0.743665	0.276653	0.156937	0.280824
scaffold_18	3104132	3107027	0.767258	0.288937	0.154776	0.291823
scaffold_18	3104183	3107293	0.932000	0.291130	0.221092	0.618037
scaffold_18	3105172	3108075	0.802632	0.270613	0.190807	0.515493
