chr	windowStart	windowEnd	D	f_d	f_dM
scaffold_18	3834070	3889656	0.088456	0.031585	0.018745
scaffold_18	3834349	3891087	0.115666	0.040173	0.023979
scaffold_18	3834901	3891196	0.119534	0.041837	0.024947
scaffold_18	3835001	3891384	0.177135	0.061716	0.037710
scaffold_18	3836792	3891674	0.170107	0.058407	0.035603
scaffold_18	3838605	3891742	0.144938	0.051554	0.030738
scaffold_18	3839348	3892064	0.118861	0.043219	0.025688
scaffold_18	3839430	3902196	0.100944	0.035333	0.020209
scaffold_18	3840416	3904957	0.120473	0.040297	0.023504
scaffold_18	3843676	3905653	0.113887	0.039092	0.022677
scaffold_18	3845027	3908842	0.125464	0.041998	0.024546
scaffold_18	3849430	3910218	0.132275	0.043146	0.025329
scaffold_18	3849581	3910628	0.122402	0.039298	0.022806
scaffold_18	3849831	3910676	0.173878	0.052801	0.030816
scaffold_18	3850273	3911432	0.165700	0.049640	0.028662
scaffold_18	3851058	3915182	0.170295	0.049698	0.028332
scaffold_18	3851299	3920538	0.219576	0.058011	0.033250
scaffold_18	3856591	3920758	0.241023	0.061055	0.034192
scaffold_18	3857446	3921155	0.269517	0.070082	0.041100
scaffold_18	3859847	3921156	0.313976	0.083716	0.048413
scaffold_18	3859868	3921401	0.319189	0.087889	0.050337
scaffold_18	3859871	3921456	0.315287	0.086591	0.049527
scaffold_18	3860273	3921885	0.303822	0.083662	0.047498
scaffold_18	3860443	3923212	0.312953	0.086265	0.049066
scaffold_18	3860661	3923347	0.271475	0.072138	0.040943
scaffold_18	3860832	3923390	0.223260	0.061047	0.034339
scaffold_18	3860862	3925793	0.224759	0.059363	0.033768
scaffold_18	3860864	3928710	0.207290	0.054256	0.030935
scaffold_18	3860904	3930093	0.180780	0.047088	0.026648
scaffold_18	3860979	3930894	0.225308	0.057879	0.033033
scaffold_18	3860988	3931624	0.241113	0.062696	0.035857
scaffold_18	3861811	3932368	0.235113	0.060462	0.034581
scaffold_18	3862024	3938473	0.358875	0.081949	0.048334
scaffold_18	3863338	3938532	0.333005	0.074482	0.043976
scaffold_18	3864313	3940851	0.401648	0.084819	0.050623
scaffold_18	3864678	3942148	0.419192	0.087664	0.052880
scaffold_18	3865983	3942783	0.449000	0.091353	0.055659
scaffold_18	3866223	3945403	0.408103	0.084080	0.051535
scaffold_18	3868411	3950545	0.442243	0.088312	0.054044
scaffold_18	3870334	3951760	0.452177	0.092361	0.056777
scaffold_18	3872050	3952076	0.471759	0.098890	0.061105
scaffold_18	3872689	3952129	0.504545	0.104816	0.065002
scaffold_18	3875485	3952549	0.468243	0.094595	0.058400
scaffold_18	3879159	3953297	0.467742	0.094520	0.058512
scaffold_18	3879614	3955277	0.476255	0.100236	0.061224
scaffold_18	3880192	3956931	0.468136	0.097064	0.059030
scaffold_18	3881246	3959435	0.425655	0.088686	0.053967
scaffold_18	3881913	3959783	0.386851	0.078679	0.046655
scaffold_18	3883449	3960467	0.297815	0.059214	0.035504
scaffold_18	3889656	3963732	0.248363	0.050245	0.030036
scaffold_18	3891087	3964177	0.251821	0.053756	0.032444
scaffold_18	3891196	3964355	0.224224	0.049631	0.030148
scaffold_18	3891384	3966007	0.202156	0.044552	0.026812
scaffold_18	3891674	3967486	0.138462	0.028936	0.017244
scaffold_18	3891742	3969942	0.116516	0.025000	0.014645
scaffold_18	3892064	3969943	0.113728	0.025731	0.015183
scaffold_18	3902196	3970924	0.028552	0.007147	0.004130
scaffold_18	3904957	3971329	0.049867	0.013928	0.008191
scaffold_18	3905653	3971350	0.079376	0.022115	0.013011
scaffold_18	3908842	3971538	0.073524	0.020159	0.011853
scaffold_18	3910218	3971891	0.085951	0.024419	0.014370
scaffold_18	3910628	3974592	0.113492	0.031155	0.018668
scaffold_18	3910676	3976511	0.143296	0.037930	0.023019
scaffold_18	3911432	3981366	0.158794	0.039323	0.024420
scaffold_18	3915182	3981897	0.150254	0.036954	0.023096
scaffold_18	3920538	3983484	0.138634	0.033622	0.021708
scaffold_18	3920758	3984110	0.127441	0.032909	0.021081
scaffold_18	3921155	3984763	0.120984	0.030906	0.020419
scaffold_18	3921156	3990470	0.133784	0.031746	0.021273
scaffold_18	3921401	3992998	0.142857	0.033326	0.022310
scaffold_18	3921456	3998904	0.133040	0.029807	0.019634
scaffold_18	3921885	4001479	0.141756	0.031707	0.020602
scaffold_18	3923212	4002446	0.146366	0.032172	0.020803
scaffold_18	3923347	4002473	0.146366	0.032388	0.020969
scaffold_18	3923390	4002519	0.131826	0.030665	0.019762
scaffold_18	3925793	4004349	0.152477	0.034873	0.022554
scaffold_18	3928710	4004934	0.154120	0.036493	0.023410
scaffold_18	3930093	4005277	0.154781	0.037133	0.023380
scaffold_18	3930894	4006082	0.071274	0.017832	0.011081
scaffold_18	3931624	4009846	0.039259	0.009170	0.005742
scaffold_18	3932368	4010227	0.005818	0.001318	0.000830
scaffold_18	3938473	4012835	0.021167	0.004792	0.002976
scaffold_18	3938532	4017611	0.058898	0.012546	0.008003
scaffold_18	3940851	4017782	0.127164	0.028141	0.018105
scaffold_18	3942148	4017801	0.123656	0.027772	0.017850
scaffold_18	3942783	4019460	0.115732	0.026128	0.016574
scaffold_18	3945403	4019693	0.087751	0.020374	0.012749
scaffold_18	3950545	4020835	0.121996	0.027883	0.017514
scaffold_18	3951760	4020836	0.130355	0.030297	0.019161
scaffold_18	3952076	4020875	0.114090	0.026214	0.016614
scaffold_18	3952129	4021280	0.093750	0.021189	0.013285
scaffold_18	3952549	4022731	0.155172	0.036017	0.022736
scaffold_18	3953297	4023637	0.232418	0.056752	0.036284
scaffold_18	3955277	4023810	0.237398	0.059253	0.037947
scaffold_18	3956931	4028754	0.232406	0.052139	0.033854
scaffold_18	3959435	4029613	0.204878	0.047324	0.030332
scaffold_18	3959783	4029882	0.236453	0.054494	0.034943
scaffold_18	3960467	4030644	0.245130	0.056019	0.036704
scaffold_18	3963732	4031744	0.271074	0.059669	0.039571
scaffold_18	3964177	4031758	0.294314	0.065306	0.043328
scaffold_18	3964355	4034019	0.294314	0.064093	0.042677
scaffold_18	3966007	4035428	0.303905	0.063419	0.042513
scaffold_18	3967486	4036196	0.388128	0.088312	0.059922
scaffold_18	3969942	4037568	0.362275	0.083940	0.056748
scaffold_18	3969943	4038080	0.358025	0.083288	0.056953
scaffold_18	3970924	4038114	0.323988	0.075145	0.050974
scaffold_18	3971329	4038329	0.432106	0.095464	0.065500
scaffold_18	3971350	4038451	0.422606	0.092657	0.063274
scaffold_18	3971538	4040895	0.392662	0.086988	0.059210
scaffold_18	3971891	4041336	0.393807	0.085966	0.058744
scaffold_18	3974592	4047637	0.242924	0.057158	0.038260
scaffold_18	3976511	4048786	0.218553	0.052979	0.034984
scaffold_18	3981366	4051685	0.216284	0.053110	0.035062
scaffold_18	3981897	4052624	0.205469	0.052694	0.034359
scaffold_18	3983484	4053422	0.283475	0.078095	0.051611
scaffold_18	3984110	4053490	0.188180	0.058160	0.037428
scaffold_18	3984763	4054099	0.190740	0.058627	0.037334
scaffold_18	3990470	4056527	0.212762	0.064473	0.040511
scaffold_18	3992998	4060745	0.234034	0.075494	0.047108
scaffold_18	3998904	4060958	0.234034	0.076801	0.047944
scaffold_18	4001479	4061797	0.250198	0.085154	0.053954
scaffold_18	4002446	4062929	0.242581	0.082891	0.053114
scaffold_18	4002473	4064032	0.222135	0.078701	0.049322
scaffold_18	4002519	4066730	0.236493	0.078968	0.049921
scaffold_18	4004349	4067438	0.259745	0.083617	0.053304
scaffold_18	4004934	4072441	0.315435	0.102686	0.065243
scaffold_18	4005277	4072725	0.304103	0.099687	0.062356
scaffold_18	4006082	4072797	0.348319	0.117774	0.075290
scaffold_18	4009846	4073075	0.368667	0.125944	0.080319
scaffold_18	4010227	4074709	0.347019	0.123217	0.076451
scaffold_18	4012835	4076159	0.361876	0.129654	0.079760
scaffold_18	4017611	4076647	0.385458	0.142235	0.089235
scaffold_18	4017782	4077088	0.358736	0.148011	0.085952
scaffold_18	4017801	4077154	0.326194	0.135490	0.075986
scaffold_18	4019460	4078237	0.284733	0.118124	0.066086
scaffold_18	4019693	4078398	0.283219	0.117325	0.066369
scaffold_18	4020835	4078600	0.307732	0.128188	0.073364
scaffold_18	4020836	4079131	0.333999	0.143040	0.082623
scaffold_18	4020875	4079457	0.333551	0.144709	0.083743
scaffold_18	4021280	4079643	0.358680	0.157004	0.091444
scaffold_18	4022731	4079907	0.353749	0.156309	0.090721
scaffold_18	4023637	4080374	0.308519	0.139712	0.080205
scaffold_18	4023810	4081023	0.270984	0.120054	0.068035
scaffold_18	4028754	4081046	0.249536	0.111036	0.062563
scaffold_18	4029613	4082922	0.246749	0.125032	0.068303
scaffold_18	4029882	4083532	0.241716	0.121697	0.066862
scaffold_18	4030644	4083680	0.236468	0.118605	0.065111
scaffold_18	4031744	4084646	0.230218	0.114068	0.062814
scaffold_18	4031758	4085551	0.243379	0.124742	0.068381
scaffold_18	4034019	4088832	0.245144	0.124776	0.067844
scaffold_18	4035428	4088891	0.242098	0.126017	0.068008
scaffold_18	4036196	4088905	0.242862	0.132127	0.070129
scaffold_18	4037568	4089252	0.168395	0.089129	0.046505
scaffold_18	4038080	4089409	0.191535	0.101251	0.052546
scaffold_18	4038114	4092312	0.203390	0.097283	0.051465
scaffold_18	4038329	4094757	0.230004	0.096925	0.052552
scaffold_18	4038451	4094898	0.235879	0.097601	0.052897
scaffold_18	4040895	4096835	0.229296	0.090264	0.049280
scaffold_18	4041336	4098297	0.273528	0.099261	0.056567
scaffold_18	4047637	4098448	0.268617	0.101361	0.057290
scaffold_18	4048786	4099562	0.356225	0.125000	0.072086
scaffold_18	4051685	4101792	0.363758	0.123854	0.072530
scaffold_18	4052624	4102872	0.369222	0.123027	0.072819
scaffold_18	4053422	4104204	0.396103	0.131794	0.079409
scaffold_18	4053490	4104208	0.375635	0.121683	0.073141
scaffold_18	4054099	4104700	0.471204	0.142180	0.086657
scaffold_18	4056527	4105472	0.487910	0.150487	0.093112
scaffold_18	4060745	4106884	0.492588	0.156806	0.099071
scaffold_18	4060958	4112425	0.435260	0.133605	0.082142
scaffold_18	4061797	4113103	0.438506	0.130517	0.081283
scaffold_18	4062929	4113469	0.429988	0.126654	0.078790
scaffold_18	4064032	4113684	0.420242	0.125409	0.077844
scaffold_18	4066730	4113955	0.457579	0.135272	0.086216
scaffold_18	4067438	4114785	0.423529	0.132657	0.083600
scaffold_18	4072441	4115425	0.443377	0.143859	0.090827
scaffold_18	4072725	4115568	0.404428	0.128075	0.081336
scaffold_18	4072797	4115635	0.419659	0.130490	0.084810
scaffold_18	4073075	4117558	0.347265	0.104941	0.066777
scaffold_18	4074709	4117559	0.418440	0.119477	0.077659
scaffold_18	4076159	4119406	0.468575	0.136265	0.090483
scaffold_18	4076647	4119414	0.487702	0.147203	0.098629
scaffold_18	4077088	4120697	0.461199	0.131735	0.088019
scaffold_18	4077154	4120734	0.471148	0.133609	0.092875
scaffold_18	4078237	4121093	0.483175	0.134595	0.095687
scaffold_18	4078398	4121158	0.542518	0.150182	0.107610
scaffold_18	4078600	4121227	0.541309	0.151358	0.108119
scaffold_18	4079131	4121656	0.526005	0.144003	0.100639
scaffold_18	4079457	4121957	0.497230	0.133256	0.092102
scaffold_18	4079643	4122849	0.528880	0.143369	0.099934
scaffold_18	4079907	4123308	0.504029	0.129616	0.090909
scaffold_18	4080374	4123784	0.480173	0.125000	0.087990
scaffold_18	4081023	4124235	0.515390	0.134103	0.094377
scaffold_18	4081046	4124276	0.527208	0.136480	0.096808
scaffold_18	4082922	4124714	0.559262	0.139002	0.099924
scaffold_18	4083532	4125007	0.554848	0.137231	0.098828
scaffold_18	4083680	4125009	0.593329	0.146307	0.106321
scaffold_18	4084646	4125555	0.597887	0.146632	0.106940
scaffold_18	4085551	4126362	0.605663	0.151207	0.108580
scaffold_18	4088832	4126880	0.589979	0.142080	0.101162
scaffold_18	4088891	4129057	0.620013	0.156617	0.112763
scaffold_18	4088905	4130739	0.651051	0.170924	0.122916
scaffold_18	4089252	4131604	0.514254	0.144654	0.101770
scaffold_18	4089409	4133808	0.547159	0.152639	0.107943
scaffold_18	4092312	4135738	0.545656	0.148830	0.105106
scaffold_18	4094757	4136489	0.541896	0.154657	0.110474
scaffold_18	4094898	4137126	0.554645	0.170216	0.122673
scaffold_18	4096835	4137559	0.546693	0.168742	0.120206
scaffold_18	4098297	4137562	0.544563	0.175193	0.124224
scaffold_18	4098448	4138028	0.528649	0.181466	0.126143
scaffold_18	4099562	4139326	0.542731	0.182735	0.123964
scaffold_18	4101792	4139373	0.565378	0.198567	0.134442
scaffold_18	4102872	4141453	0.566389	0.201949	0.134215
scaffold_18	4104204	4141516	0.566137	0.207065	0.136734
scaffold_18	4104208	4141606	0.547166	0.204494	0.132170
scaffold_18	4104700	4141615	0.524043	0.191912	0.122739
scaffold_18	4105472	4141634	0.534879	0.193992	0.124926
scaffold_18	4106884	4143101	0.518438	0.184186	0.118368
scaffold_18	4112425	4146004	0.453512	0.156799	0.098590
scaffold_18	4113103	4147709	0.509857	0.166963	0.112494
scaffold_18	4113469	4148029	0.431295	0.154644	0.098944
scaffold_18	4113684	4148295	0.401520	0.147889	0.094839
scaffold_18	4113955	4148444	0.411331	0.149518	0.096688
scaffold_18	4114785	4148598	0.392687	0.141322	0.090854
scaffold_18	4115425	4149377	0.392687	0.141091	0.090854
scaffold_18	4115568	4149918	0.337483	0.119730	0.075303
scaffold_18	4115635	4150074	0.264365	0.097578	0.060097
scaffold_18	4117558	4150110	0.245271	0.093712	0.057392
scaffold_18	4117559	4150306	0.267651	0.101981	0.061805
scaffold_18	4119406	4150642	0.280580	0.107358	0.065412
scaffold_18	4119414	4150859	0.245370	0.091877	0.055764
scaffold_18	4120697	4151511	0.209834	0.072959	0.044677
scaffold_18	4120734	4152376	0.210927	0.075852	0.046240
scaffold_18	4121093	4154571	0.216346	0.072165	0.044782
scaffold_18	4121158	4154624	0.171562	0.059121	0.036371
scaffold_18	4121227	4154918	0.220477	0.078139	0.048487
scaffold_18	4121656	4154930	0.219497	0.077711	0.048211
scaffold_18	4121957	4155305	0.221198	0.078205	0.049459
scaffold_18	4122849	4157176	0.216171	0.071503	0.044873
scaffold_18	4123308	4157191	0.174512	0.055971	0.034780
scaffold_18	4123784	4158214	0.229909	0.077944	0.048512
scaffold_18	4124235	4158443	0.229909	0.077682	0.048404
scaffold_18	4124276	4158693	0.224167	0.073545	0.045968
scaffold_18	4124714	4159123	0.255633	0.087579	0.054622
scaffold_18	4125007	4159425	0.258367	0.091819	0.056561
scaffold_18	4125009	4159645	0.268402	0.096449	0.059283
scaffold_18	4125555	4160032	0.245962	0.088443	0.053999
scaffold_18	4126362	4161155	0.222245	0.077413	0.047072
scaffold_18	4126880	4162162	0.206789	0.072391	0.044424
scaffold_18	4129057	4162793	0.213488	0.077078	0.047692
scaffold_18	4130739	4162995	0.147887	0.052300	0.032115
scaffold_18	4131604	4165291	0.040153	0.013556	0.008283
scaffold_18	4133808	4165491	0.161256	0.049160	0.030906
scaffold_18	4135738	4165980	0.132159	0.040486	0.025122
scaffold_18	4136489	4167233	0.132159	0.041472	0.025999
scaffold_18	4137126	4167273	0.153572	0.048496	0.030456
scaffold_18	4137559	4167462	0.215428	0.071864	0.045484
scaffold_18	4137562	4167953	0.230886	0.076652	0.049375
scaffold_18	4138028	4168062	0.241535	0.079377	0.052221
scaffold_18	4139326	4169027	0.250558	0.082356	0.052435
scaffold_18	4139373	4170290	0.244610	0.079545	0.052347
scaffold_18	4141453	4170602	0.165850	0.057524	0.036350
scaffold_18	4141516	4172060	0.158786	0.055624	0.034615
scaffold_18	4141606	4172389	0.153409	0.053465	0.033256
scaffold_18	4141615	4174701	0.167598	0.057184	0.035383
scaffold_18	4141634	4174800	0.167598	0.057129	0.035362
scaffold_18	4143101	4177365	0.162921	0.051124	0.031807
scaffold_18	4146004	4178971	0.162921	0.049604	0.031191
scaffold_18	4147709	4179261	0.208092	0.064372	0.040927
scaffold_18	4148029	4180273	0.196481	0.068245	0.040823
scaffold_18	4148295	4181466	0.257891	0.084896	0.051737
scaffold_18	4148444	4181524	0.329977	0.110465	0.067470
scaffold_18	4148598	4182456	0.340598	0.111693	0.068241
scaffold_18	4149377	4182732	0.332494	0.110000	0.065977
scaffold_18	4149918	4186860	0.358094	0.110531	0.065385
scaffold_18	4150074	4188510	0.394980	0.116448	0.068052
scaffold_18	4150110	4189473	0.462406	0.131621	0.078010
scaffold_18	4150306	4189742	0.488333	0.128087	0.077390
scaffold_18	4150642	4191079	0.500840	0.123806	0.077726
scaffold_18	4150859	4191317	0.492308	0.119354	0.074912
scaffold_18	4151511	4195497	0.490442	0.117707	0.072266
scaffold_18	4152376	4198554	0.454956	0.113771	0.067209
scaffold_18	4154571	4198806	0.445227	0.112631	0.065867
scaffold_18	4154624	4198828	0.463934	0.131806	0.076087
scaffold_18	4154918	4198868	0.538627	0.150734	0.087729
scaffold_18	4154930	4204763	0.502467	0.121117	0.072062
scaffold_18	4155305	4205156	0.506763	0.119698	0.072051
scaffold_18	4157176	4205246	0.493410	0.117623	0.070707
scaffold_18	4157191	4206910	0.468169	0.118477	0.071771
scaffold_18	4158214	4207754	0.404162	0.105579	0.063061
scaffold_18	4158443	4208120	0.404651	0.107689	0.064126
scaffold_18	4158693	4209642	0.435712	0.112910	0.067432
scaffold_18	4159123	4210200	0.430014	0.110966	0.066140
scaffold_18	4159425	4210231	0.376921	0.093561	0.054332
scaffold_18	4159645	4210423	0.356290	0.088142	0.050620
scaffold_18	4160032	4211071	0.351526	0.086070	0.049486
scaffold_18	4161155	4211428	0.384404	0.093757	0.054296
scaffold_18	4162162	4211550	0.416667	0.105776	0.060901
scaffold_18	4162793	4214172	0.466837	0.126848	0.073122
scaffold_18	4162995	4214958	0.468644	0.123272	0.071930
scaffold_18	4165291	4215074	0.478999	0.124831	0.072568
scaffold_18	4165491	4216340	0.484122	0.129189	0.073062
scaffold_18	4165980	4217285	0.493768	0.127496	0.073675
scaffold_18	4167233	4217649	0.487362	0.122563	0.071652
scaffold_18	4167273	4217743	0.483843	0.122316	0.071185
scaffold_18	4167462	4218612	0.430838	0.112688	0.064363
scaffold_18	4167953	4219071	0.370963	0.088042	0.050231
scaffold_18	4168062	4219361	0.403964	0.099784	0.057270
scaffold_18	4169027	4219521	0.406629	0.100087	0.057136
scaffold_18	4170290	4220451	0.385650	0.094651	0.054013
scaffold_18	4170602	4220532	0.381932	0.093743	0.053556
scaffold_18	4172060	4221289	0.498081	0.112143	0.066581
scaffold_18	4172389	4221691	0.507533	0.116793	0.070458
scaffold_18	4174701	4221985	0.500940	0.115268	0.069537
scaffold_18	4174800	4222064	0.486460	0.112027	0.067973
scaffold_18	4177365	4223375	0.418541	0.099674	0.060379
scaffold_18	4178971	4223819	0.406118	0.107349	0.063055
scaffold_18	4179261	4224536	0.410877	0.114989	0.067141
scaffold_18	4180273	4224624	0.421744	0.118131	0.069485
scaffold_18	4181466	4224644	0.420773	0.118244	0.070227
scaffold_18	4181524	4225541	0.433231	0.116825	0.070969
scaffold_18	4182456	4226472	0.448323	0.122540	0.074710
scaffold_18	4182732	4226831	0.457204	0.125608	0.077258
scaffold_18	4186860	4227981	0.364916	0.106374	0.065949
scaffold_18	4188510	4228238	0.348681	0.106816	0.067593
scaffold_18	4189473	4228428	0.348681	0.108052	0.070800
scaffold_18	4189742	4229665	0.388628	0.118418	0.078408
scaffold_18	4191079	4229723	0.380040	0.122444	0.079308
scaffold_18	4191317	4230284	0.369812	0.122484	0.078781
scaffold_18	4195497	4230415	0.366552	0.124501	0.079674
scaffold_18	4198554	4231058	0.354658	0.122882	0.080198
scaffold_18	4198806	4232185	0.384294	0.128476	0.087291
scaffold_18	4198828	4232218	0.392620	0.130169	0.089502
scaffold_18	4198868	4233309	0.348747	0.109117	0.074392
scaffold_18	4204763	4235063	0.333245	0.097357	0.066741
scaffold_18	4205156	4236739	0.318493	0.098823	0.067436
scaffold_18	4205246	4236941	0.323837	0.101449	0.069202
scaffold_18	4206910	4239575	0.339505	0.099587	0.068823
scaffold_18	4207754	4240171	0.371150	0.109252	0.075092
scaffold_18	4208120	4241452	0.397639	0.114537	0.077734
scaffold_18	4209642	4242390	0.346020	0.090764	0.061828
scaffold_18	4210200	4248282	0.347158	0.082065	0.056300
scaffold_18	4210231	4250374	0.349942	0.082418	0.056509
scaffold_18	4210423	4252050	0.329268	0.075204	0.051898
scaffold_18	4211071	4252342	0.333144	0.074842	0.052146
scaffold_18	4211428	4252875	0.254155	0.061027	0.041960
scaffold_18	4211550	4253686	0.246887	0.059259	0.040702
scaffold_18	4214172	4254119	0.207669	0.051671	0.035474
scaffold_18	4214958	4256576	0.113473	0.026397	0.018167
scaffold_18	4215074	4256766	0.114939	0.027607	0.018840
scaffold_18	4216340	4256971	0.050808	0.012907	0.008724
scaffold_18	4217285	4257729	0.076298	0.019315	0.013363
scaffold_18	4217649	4258197	0.084935	0.022671	0.015474
scaffold_18	4217743	4258805	0.086629	0.022943	0.015698
scaffold_18	4218612	4261901	0.054864	0.014772	0.009727
scaffold_18	4219071	4262110	0.085151	0.022227	0.014860
scaffold_18	4219361	4262183	0.085151	0.022618	0.015017
scaffold_18	4219521	4262224	0.039724	0.010189	0.006733
scaffold_18	4220451	4263048	0.016282	0.004230	0.002753
scaffold_18	4220532	4263699	0.003216	0.000831	0.000558
scaffold_18	4221289	4264585	-0.010312	-0.002644	-0.001783
scaffold_18	4221691	4266178	-0.003966	-0.001007	-0.000677
scaffold_18	4221985	4270963	-0.013615	-0.003380	-0.002201
scaffold_18	4222064	4271459	-0.011239	-0.002771	-0.001808
scaffold_18	4223375	4271640	0.003165	0.000763	0.000504
scaffold_18	4223819	4272377	0.047894	0.011128	0.007413
scaffold_18	4224536	4273146	0.047659	0.010934	0.007346
scaffold_18	4224624	4276439	0.018041	0.004110	0.002773
scaffold_18	4224644	4276869	-0.004394	-0.000992	-0.000666
scaffold_18	4225541	4278400	-0.002632	-0.000596	-0.000399
scaffold_18	4226472	4278531	-0.041344	-0.009742	-0.006516
scaffold_18	4226831	4278555	-0.164026	-0.036401	-0.024176
scaffold_18	4227981	4278698	-0.206731	-0.046088	-0.030137
scaffold_18	4228238	4278724	-0.118684	-0.025185	-0.016808
scaffold_18	4228428	4278976	-0.067012	-0.014616	-0.009728
scaffold_18	4229665	4279377	-0.089797	-0.020248	-0.013449
scaffold_18	4229723	4285264	-0.124016	-0.025995	-0.017171
scaffold_18	4230284	4286232	-0.141755	-0.029577	-0.019637
scaffold_18	4230415	4286520	-0.151573	-0.032933	-0.021639
scaffold_18	4231058	4287745	-0.184336	-0.040008	-0.026127
scaffold_18	4232185	4288246	-0.184143	-0.039192	-0.025869
scaffold_18	4232218	4288263	-0.201021	-0.044444	-0.029062
scaffold_18	4233309	4288353	-0.156730	-0.035737	-0.023390
scaffold_18	4235063	4288354	-0.098862	-0.023449	-0.015419
scaffold_18	4236739	4288585	-0.026876	-0.007045	-0.004617
scaffold_18	4236941	4288806	-0.037386	-0.010441	-0.006681
scaffold_18	4239575	4289043	-0.074815	-0.021907	-0.013711
scaffold_18	4240171	4289161	-0.120575	-0.038887	-0.023761
scaffold_18	4241452	4292472	-0.099400	-0.032022	-0.019739
scaffold_18	4242390	4292489	-0.116005	-0.038501	-0.024145
scaffold_18	4248282	4294087	-0.183280	-0.066487	-0.039628
scaffold_18	4250374	4295024	-0.190950	-0.079800	-0.046394
scaffold_18	4252050	4295128	-0.214391	-0.092979	-0.053535
scaffold_18	4252342	4295332	-0.198397	-0.090133	-0.052164
scaffold_18	4252875	4297083	-0.183733	-0.081539	-0.047456
scaffold_18	4253686	4297154	-0.155963	-0.066363	-0.039133
scaffold_18	4254119	4299473	-0.155963	-0.065574	-0.038651
scaffold_18	4256576	4299680	-0.139759	-0.057293	-0.033662
scaffold_18	4256766	4299832	-0.108696	-0.046472	-0.026978
scaffold_18	4256971	4303995	-0.118231	-0.045120	-0.027258
scaffold_18	4257729	4305582	-0.053239	-0.019005	-0.011669
scaffold_18	4258197	4307890	-0.042666	-0.013980	-0.008859
scaffold_18	4258805	4308037	-0.008041	-0.002675	-0.001711
scaffold_18	4261901	4308843	-0.026053	-0.009024	-0.005708
scaffold_18	4262110	4310225	-0.014381	-0.004964	-0.003246
scaffold_18	4262183	4310311	-0.022550	-0.007750	-0.005067
scaffold_18	4262224	4310371	-0.046044	-0.016160	-0.010511
scaffold_18	4263048	4310574	-0.050727	-0.017897	-0.011626
scaffold_18	4263699	4311843	-0.022406	-0.007848	-0.005203
scaffold_18	4264585	4312168	0.025046	0.008891	0.005950
scaffold_18	4266178	4313649	0.046191	0.016739	0.011048
scaffold_18	4270963	4314114	0.068447	0.025761	0.017054
scaffold_18	4271459	4314973	0.057243	0.022646	0.015833
scaffold_18	4271640	4316550	0.047841	0.018764	0.012666
scaffold_18	4272377	4318009	0.039356	0.016129	0.010445
scaffold_18	4273146	4318068	0.011057	0.004715	0.003010
scaffold_18	4276439	4319148	0.002883	0.001221	0.000792
scaffold_18	4276869	4319202	0.036423	0.015715	0.010236
scaffold_18	4278400	4319449	-0.016046	-0.007306	-0.004680
scaffold_18	4278531	4321267	-0.024005	-0.010239	-0.006567
scaffold_18	4278555	4321584	0.020004	0.008648	0.005551
scaffold_18	4278698	4321799	0.014828	0.006437	0.004011
scaffold_18	4278724	4322152	0.001958	0.000835	0.000521
scaffold_18	4278976	4323094	0.028414	0.010638	0.006905
scaffold_18	4279377	4325130	0.013483	0.004822	0.003161
scaffold_18	4285264	4325992	0.009593	0.003378	0.002206
scaffold_18	4286232	4326987	-0.043250	-0.016650	-0.010761
scaffold_18	4286520	4329325	-0.025862	-0.009589	-0.006264
scaffold_18	4287745	4331089	-0.025658	-0.009496	-0.006121
scaffold_18	4288246	4332074	0.004599	0.001688	0.001092
scaffold_18	4288263	4333537	-0.063686	-0.025711	-0.016187
scaffold_18	4288353	4333737	-0.048164	-0.018921	-0.012129
scaffold_18	4288354	4337365	-0.064832	-0.023190	-0.015123
scaffold_18	4288585	4337438	-0.080695	-0.028120	-0.018411
scaffold_18	4288806	4339180	-0.121387	-0.040663	-0.026411
scaffold_18	4289043	4341337	-0.065421	-0.021948	-0.014356
scaffold_18	4289161	4341801	-0.079712	-0.026836	-0.017594
scaffold_18	4292472	4341835	-0.043606	-0.014366	-0.009479
scaffold_18	4292489	4342849	0.023091	0.007538	0.005128
scaffold_18	4294087	4342852	0.129412	0.043437	0.029996
scaffold_18	4295024	4342886	0.182609	0.058989	0.041827
scaffold_18	4295128	4342889	0.188940	0.061875	0.043839
scaffold_18	4295332	4342939	0.267241	0.091093	0.065255
scaffold_18	4297083	4343087	0.306830	0.108527	0.078151
scaffold_18	4297154	4343089	0.342493	0.127862	0.092536
scaffold_18	4299473	4343141	0.401297	0.154560	0.113011
scaffold_18	4299680	4343170	0.426041	0.169247	0.124708
scaffold_18	4299832	4343183	0.367304	0.152989	0.110430
scaffold_18	4303995	4343276	0.401130	0.172629	0.123740
scaffold_18	4305582	4343288	0.383098	0.178665	0.123549
scaffold_18	4307890	4343536	0.401903	0.192251	0.133727
scaffold_18	4308037	4343744	0.394144	0.199646	0.135399
scaffold_18	4308843	4343778	0.379549	0.191138	0.128678
scaffold_18	4310225	4343986	0.423642	0.219072	0.148802
scaffold_18	4310311	4343987	0.462076	0.242711	0.168273
scaffold_18	4310371	4343997	0.486610	0.260763	0.182260
scaffold_18	4310574	4344022	0.523510	0.284642	0.201164
scaffold_18	4311843	4344526	0.527793	0.286678	0.202523
scaffold_18	4312168	4355347	0.538932	0.278248	0.191747
scaffold_18	4313649	4355581	0.557511	0.296365	0.203956
scaffold_18	4314114	4359390	0.576630	0.311064	0.215659
