chr	windowStart	windowEnd	D	f_d	f_dM	d_f
scaffold_18	2768575	2822944	-0.281510	-0.079001	-0.050389	-0.136358
scaffold_18	2770555	2825541	-0.297967	-0.085811	-0.052658	-0.136160
scaffold_18	2772834	2831220	-0.191001	-0.054229	-0.033616	-0.094867
scaffold_18	2774299	2834333	-0.013173	-0.003848	-0.002295	-0.007712
scaffold_18	2778164	2841290	0.076448	0.023937	0.014771	0.051329
scaffold_18	2785616	2854410	0.264487	0.083738	0.053366	0.185114
scaffold_18	2793152	2855421	0.134529	0.048802	0.030870	0.097953
scaffold_18	2796022	2855738	0.094930	0.039724	0.024714	0.063009
scaffold_18	2803712	2859108	0.041615	0.019475	0.011702	0.027907
scaffold_18	2810140	2864136	0.031987	0.024059	0.011491	0.021307
scaffold_18	2823811	2867373	-0.103873	-0.094378	-0.043435	-0.073879
scaffold_18	2827386	2872118	0.022480	0.017770	0.009248	0.017008
scaffold_18	2831371	2874948	0.015340	0.012128	0.006274	0.011256
scaffold_18	2834956	2880580	-0.122153	-0.089964	-0.046376	-0.085717
scaffold_18	2842041	2883468	-0.153047	-0.137397	-0.064823	-0.112358
scaffold_18	2854892	2887316	-0.275879	-0.220299	-0.104209	-0.189586
scaffold_18	2855548	2889715	-0.284181	-0.190986	-0.093166	-0.192006
scaffold_18	2856202	2895064	-0.185074	-0.103010	-0.051991	-0.146540
scaffold_18	2860235	2896669	-0.147503	-0.087256	-0.042802	-0.114015
scaffold_18	2866857	2897740	-0.024272	-0.013786	-0.007101	-0.018426
scaffold_18	2867630	2899068	0.223250	0.102381	0.055999	0.160126
scaffold_18	2872898	2899569	0.094612	0.047957	0.024725	0.063453
scaffold_18	2877215	2904309	0.044117	0.022675	0.011549	0.030445
scaffold_18	2880719	2910229	0.089572	0.045341	0.024204	0.062621
scaffold_18	2884153	2915264	0.078281	0.034645	0.018214	0.052993
scaffold_18	2888666	2918287	-0.042156	-0.025478	-0.011502	-0.030229
scaffold_18	2890565	2920294	0.028090	0.019506	0.008343	0.019423
scaffold_18	2895174	2923898	-0.100569	-0.093438	-0.036496	-0.067655
scaffold_18	2896694	2927814	-0.107237	-0.077480	-0.035633	-0.079341
scaffold_18	2897834	2934501	-0.261135	-0.191257	-0.074085	-0.193333
scaffold_18	2899103	2937879	-0.277264	-0.191959	-0.074593	-0.199159
scaffold_18	2901598	2940328	-0.218053	-0.132694	-0.055239	-0.167679
scaffold_18	2905421	2947202	-0.241658	-0.156947	-0.062812	-0.185622
scaffold_18	2910267	2948771	-0.262274	-0.192668	-0.078676	-0.194433
scaffold_18	2917200	2950350	-0.308779	-0.254076	-0.107392	-0.227996
scaffold_18	2918810	2953812	-0.351056	-0.275639	-0.127013	-0.270676
scaffold_18	2920372	2958246	-0.269046	-0.188652	-0.094279	-0.203178
scaffold_18	2924459	2960440	-0.260027	-0.166592	-0.087697	-0.165165
scaffold_18	2928872	2961242	-0.201645	-0.141595	-0.073475	-0.121468
scaffold_18	2934859	2961836	-0.150928	-0.113773	-0.065944	-0.092247
scaffold_18	2937909	2963587	-0.150478	-0.114245	-0.070366	-0.094477
scaffold_18	2943857	2965512	-0.175466	-0.141953	-0.079827	-0.110706
scaffold_18	2947613	2968307	-0.143894	-0.111754	-0.063717	-0.084737
scaffold_18	2948780	2971937	-0.014814	-0.010326	-0.006111	-0.009042
scaffold_18	2951266	2972518	0.039137	0.025853	0.015244	0.022410
scaffold_18	2954917	2974460	0.199867	0.110862	0.068738	0.099256
scaffold_18	2958840	2977859	0.159020	0.076550	0.048192	0.084667
scaffold_18	2960481	2981175	0.259095	0.129269	0.082964	0.171534
scaffold_18	2961466	2982238	0.225763	0.114189	0.072345	0.161649
scaffold_18	2962218	2984531	0.309559	0.162148	0.102879	0.199819
scaffold_18	2964111	2986076	0.296968	0.163116	0.096974	0.182289
scaffold_18	2965790	2995154	0.174619	0.093739	0.055977	0.112002
scaffold_18	2968581	3002248	0.367237	0.154840	0.105626	0.267326
scaffold_18	2971999	3005212	0.300739	0.115525	0.081948	0.215415
scaffold_18	2972522	3014040	0.314426	0.111519	0.078225	0.228302
scaffold_18	2976004	3015856	0.262638	0.098933	0.066100	0.176324
scaffold_18	2980213	3016108	0.306383	0.125835	0.083877	0.197752
scaffold_18	2981914	3016593	0.237006	0.102120	0.066622	0.146158
scaffold_18	2982261	3016839	0.182246	0.083123	0.053117	0.108827
scaffold_18	2985278	3018015	0.025552	0.012732	0.008005	0.016892
scaffold_18	2993219	3020111	0.035911	0.017364	0.011276	0.024216
scaffold_18	2995168	3023004	0.102084	0.046916	0.031607	0.064171
scaffold_18	3003753	3025173	0.097571	0.056001	0.035816	0.059286
scaffold_18	3005545	3027245	0.164730	0.111658	0.066574	0.098827
scaffold_18	3015075	3030335	0.118687	0.094594	0.054256	0.070609
scaffold_18	3015884	3033644	0.184107	0.142433	0.085567	0.119314
scaffold_18	3016244	3038120	0.136105	0.089362	0.050406	0.086208
scaffold_18	3016604	3041328	0.060882	0.037349	0.021293	0.039905
scaffold_18	3016982	3043716	0.070055	0.041296	0.024145	0.048599
scaffold_18	3018200	3047168	0.225940	0.114104	0.068909	0.151955
scaffold_18	3020709	3048763	0.226040	0.122211	0.071569	0.151948
scaffold_18	3023271	3053285	0.281958	0.157685	0.089098	0.201863
scaffold_18	3026164	3059128	0.148646	0.063294	0.037143	0.101950
scaffold_18	3027457	3064650	0.069409	0.026411	0.015512	0.048498
scaffold_18	3030951	3066621	0.125092	0.051948	0.031048	0.089780
scaffold_18	3034327	3069689	0.096090	0.039951	0.023563	0.069168
scaffold_18	3039229	3070887	0.096892	0.044690	0.027340	0.074051
scaffold_18	3041988	3073135	0.271845	0.126457	0.079002	0.208153
scaffold_18	3043987	3078147	0.406212	0.179707	0.111585	0.303047
scaffold_18	3047355	3079376	0.394087	0.179055	0.112236	0.280679
scaffold_18	3050795	3083729	0.377747	0.155611	0.095741	0.274768
scaffold_18	3054704	3086693	0.397264	0.163962	0.103248	0.290663
scaffold_18	3060424	3087170	0.390636	0.207277	0.118466	0.294963
scaffold_18	3064691	3087724	0.394996	0.242691	0.139560	0.299255
scaffold_18	3067663	3088241	0.364921	0.198217	0.110812	0.258542
scaffold_18	3070280	3088763	0.404040	0.221215	0.133953	0.273805
scaffold_18	3071631	3090091	0.447301	0.220012	0.135278	0.288139
scaffold_18	3073385	3093630	0.446044	0.218996	0.127043	0.275562
scaffold_18	3078179	3096752	0.321740	0.159461	0.088418	0.178373
scaffold_18	3081335	3101559	0.242150	0.086413	0.051533	0.133365
scaffold_18	3084139	3103125	0.243856	0.100523	0.062391	0.143344
scaffold_18	3086702	3105355	0.188289	0.069117	0.042533	0.096863
scaffold_18	3087209	3106876	0.264303	0.100503	0.063724	0.138390
scaffold_18	3087748	3108624	0.219506	0.077625	0.047807	0.103829
scaffold_18	3088253	3112702	0.254407	0.093583	0.054017	0.129051
scaffold_18	3088786	3115365	0.299116	0.113068	0.063547	0.158215
scaffold_18	3090634	3116686	0.283943	0.124313	0.069686	0.163567
scaffold_18	3094976	3117590	0.233086	0.096756	0.056676	0.125157
scaffold_18	3098430	3119176	0.102191	0.046725	0.028118	0.062985
scaffold_18	3102287	3124446	0.132765	0.066418	0.038996	0.077322
scaffold_18	3103261	3137365	0.049514	0.022021	0.012629	0.028122
scaffold_18	3105409	3140955	0.034583	0.014867	0.009056	0.021737
scaffold_18	3107027	3146125	-0.048092	-0.016357	-0.010431	-0.030699
scaffold_18	3109900	3148084	0.087979	0.034352	0.022016	0.064407
scaffold_18	3112812	3152135	0.079109	0.028482	0.019395	0.057542
scaffold_18	3116115	3156092	0.076455	0.027644	0.018260	0.055577
scaffold_18	3116710	3158211	0.036332	0.012162	0.007992	0.025492
scaffold_18	3117591	3163208	0.009746	0.003090	0.002011	0.007343
scaffold_18	3120063	3163935	0.167844	0.044083	0.029516	0.124545
scaffold_18	3124719	3167419	0.104174	0.030191	0.018907	0.076409
scaffold_18	3138215	3172996	0.236068	0.068633	0.042661	0.169243
scaffold_18	3140995	3176066	0.259736	0.073154	0.044316	0.172052
scaffold_18	3146335	3180347	0.180022	0.063753	0.033779	0.122036
scaffold_18	3149199	3185582	0.108883	0.030048	0.016225	0.066886
scaffold_18	3152978	3193901	0.156351	0.042246	0.023421	0.084781
scaffold_18	3156356	3199637	0.248167	0.076115	0.044186	0.148498
scaffold_18	3158325	3201409	0.334020	0.110116	0.061742	0.201304
scaffold_18	3163368	3205345	0.308411	0.105203	0.056815	0.167489
scaffold_18	3165452	3208732	0.341990	0.128094	0.069004	0.181069
scaffold_18	3168056	3214766	0.393401	0.145400	0.080711	0.226248
scaffold_18	3172999	3217587	0.365426	0.139754	0.076967	0.201546
scaffold_18	3177080	3218807	0.326632	0.140888	0.075265	0.180823
scaffold_18	3182179	3220269	0.430056	0.207508	0.120525	0.229394
scaffold_18	3186170	3220412	0.420319	0.246928	0.141753	0.228803
scaffold_18	3195304	3223852	0.424783	0.292233	0.165300	0.251987
scaffold_18	3199640	3226626	0.376349	0.267431	0.149879	0.206453
scaffold_18	3201563	3229620	0.393248	0.239306	0.145466	0.207984
scaffold_18	3206506	3231485	0.372086	0.253140	0.166315	0.222486
scaffold_18	3208794	3233347	0.257772	0.176403	0.115446	0.152727
scaffold_18	3214785	3237797	0.193085	0.136902	0.085257	0.109334
scaffold_18	3217957	3241687	0.244165	0.162446	0.107661	0.143788
scaffold_18	3219651	3246851	0.277878	0.172750	0.116862	0.168921
scaffold_18	3220290	3249359	0.278473	0.149701	0.103435	0.177610
scaffold_18	3220631	3269121	0.205095	0.064683	0.046778	0.111635
scaffold_18	3223939	3277611	0.119014	0.030938	0.022490	0.063363
scaffold_18	3227056	3281971	0.107611	0.026537	0.019283	0.058187
scaffold_18	3229739	3284087	0.074478	0.018924	0.014367	0.042761
scaffold_18	3231558	3285465	0.083672	0.019001	0.014455	0.045032
scaffold_18	3234160	3287729	0.213599	0.046675	0.036018	0.125550
scaffold_18	3238357	3290308	0.257318	0.058250	0.047029	0.164289
scaffold_18	3241974	3292939	0.238226	0.060409	0.046496	0.153294
scaffold_18	3247216	3299341	0.295334	0.078150	0.058959	0.184495
scaffold_18	3251604	3304593	0.244997	0.073622	0.053445	0.162996
scaffold_18	3270577	3309273	0.252372	0.100915	0.070180	0.190105
scaffold_18	3278061	3312513	0.218705	0.106534	0.066966	0.157585
scaffold_18	3282260	3314006	0.216285	0.114142	0.069224	0.140400
scaffold_18	3285182	3319710	0.190340	0.099344	0.057524	0.123713
scaffold_18	3286666	3326536	0.177532	0.095381	0.054906	0.125404
scaffold_18	3287902	3334313	0.149946	0.070181	0.040071	0.104699
scaffold_18	3290539	3337993	0.140732	0.065179	0.036217	0.096404
scaffold_18	3293653	3339114	0.121937	0.053536	0.030681	0.076044
scaffold_18	3299469	3340131	0.072415	0.031571	0.018636	0.046079
scaffold_18	3305274	3340316	0.007877	0.003572	0.002027	0.004603
scaffold_18	3309486	3340467	0.012717	0.006691	0.003751	0.007677
scaffold_18	3312895	3340873	0.097011	0.060491	0.037143	0.061469
scaffold_18	3314760	3343790	0.066016	0.035025	0.022967	0.044543
scaffold_18	3320270	3345605	0.037853	0.021453	0.014100	0.025446
scaffold_18	3326540	3347932	0.022788	0.013106	0.008494	0.014089
scaffold_18	3334884	3348226	-0.138362	-0.129808	-0.070244	-0.085199
scaffold_18	3338034	3348338	-0.134928	-0.145753	-0.080016	-0.088030
scaffold_18	3340004	3348643	-0.152830	-0.176632	-0.086873	-0.092885
scaffold_18	3340153	3349587	-0.128984	-0.147388	-0.068295	-0.081882
scaffold_18	3340363	3352772	-0.016820	-0.013610	-0.007672	-0.011141
scaffold_18	3340473	3354684	-0.051209	-0.040051	-0.021392	-0.033694
scaffold_18	3340874	3359868	-0.087488	-0.060659	-0.032540	-0.057752
scaffold_18	3344445	3361396	-0.087641	-0.071222	-0.035686	-0.057589
scaffold_18	3345870	3365445	-0.110304	-0.086096	-0.043633	-0.072575
scaffold_18	3347933	3371465	-0.070971	-0.055195	-0.027892	-0.049099
scaffold_18	3348237	3380708	0.037698	0.026333	0.013771	0.027066
scaffold_18	3348433	3383002	0.079357	0.050825	0.026666	0.055218
scaffold_18	3348652	3386230	0.015321	0.009764	0.005335	0.013060
scaffold_18	3349640	3389640	0.124972	0.077277	0.047103	0.104027
scaffold_18	3352843	3389995	0.045426	0.036050	0.019687	0.036638
scaffold_18	3355533	3396496	0.085756	0.057885	0.035223	0.070193
scaffold_18	3359959	3403500	0.102042	0.070892	0.042398	0.083789
scaffold_18	3362260	3406141	0.084800	0.053038	0.032591	0.071278
scaffold_18	3365987	3413475	0.119726	0.073528	0.043994	0.097697
scaffold_18	3372773	3418093	-0.016328	-0.010438	-0.006126	-0.013079
scaffold_18	3381728	3423533	0.055287	0.029382	0.019533	0.039590
scaffold_18	3383986	3430483	0.044993	0.021526	0.013958	0.032654
scaffold_18	3386761	3434995	0.117223	0.053214	0.035513	0.080478
scaffold_18	3389967	3446382	-0.097213	-0.038546	-0.023957	-0.065799
scaffold_18	3394884	3450130	-0.089117	-0.031649	-0.020088	-0.060453
scaffold_18	3397120	3452611	-0.108621	-0.043273	-0.027055	-0.075815
scaffold_18	3403545	3454760	-0.150702	-0.060540	-0.037395	-0.096140
scaffold_18	3406914	3457733	-0.132314	-0.055982	-0.034085	-0.086345
scaffold_18	3415798	3458108	-0.168514	-0.081011	-0.049222	-0.109591
scaffold_18	3419775	3460429	-0.068878	-0.029560	-0.019144	-0.043642
scaffold_18	3424613	3464780	-0.139369	-0.061168	-0.037873	-0.089899
scaffold_18	3431074	3469056	-0.172483	-0.086259	-0.053257	-0.100431
scaffold_18	3436245	3473824	-0.099777	-0.049532	-0.030923	-0.061338
scaffold_18	3447153	3477832	-0.044688	-0.021777	-0.014372	-0.026546
scaffold_18	3450857	3480209	-0.037842	-0.019840	-0.012160	-0.021984
scaffold_18	3452620	3487794	-0.050013	-0.023131	-0.012711	-0.027699
scaffold_18	3455258	3492480	-0.068434	-0.029927	-0.015979	-0.041165
scaffold_18	3457819	3493507	0.033847	0.014495	0.007988	0.020264
scaffold_18	3458375	3499115	0.137234	0.049139	0.027717	0.084531
scaffold_18	3460506	3507985	0.143652	0.052003	0.026688	0.083353
scaffold_18	3465076	3510583	0.146150	0.062324	0.030717	0.092335
scaffold_18	3469803	3513138	0.193918	0.083296	0.040950	0.138172
scaffold_18	3473904	3513694	0.334284	0.152184	0.077615	0.230531
scaffold_18	3477986	3516908	0.313540	0.165021	0.078750	0.215470
scaffold_18	3482994	3519532	0.280071	0.152221	0.078138	0.202188
scaffold_18	3488734	3523212	0.262144	0.151759	0.083644	0.190334
scaffold_18	3493241	3527401	0.354084	0.205224	0.114913	0.247059
scaffold_18	3493636	3528542	0.305529	0.169909	0.094796	0.202334
scaffold_18	3501571	3533664	0.243633	0.133980	0.070701	0.148316
scaffold_18	3507986	3536415	0.242746	0.139407	0.082580	0.150791
scaffold_18	3510584	3538557	0.206619	0.114528	0.067412	0.131693
scaffold_18	3513180	3541196	0.061120	0.036249	0.020488	0.039498
scaffold_18	3513947	3542479	-0.129233	-0.081511	-0.043299	-0.080452
scaffold_18	3517540	3546223	-0.050000	-0.026290	-0.015487	-0.028671
scaffold_18	3520537	3549512	-0.080313	-0.043272	-0.023953	-0.043632
scaffold_18	3523790	3553239	-0.093984	-0.058973	-0.031645	-0.053276
scaffold_18	3527744	3555592	-0.134174	-0.086622	-0.047003	-0.075367
scaffold_18	3531154	3556607	-0.157900	-0.107201	-0.056358	-0.091573
scaffold_18	3533800	3558695	-0.137213	-0.095029	-0.051934	-0.081366
scaffold_18	3536616	3564207	-0.138192	-0.091171	-0.048726	-0.082660
scaffold_18	3539266	3565846	-0.126709	-0.085530	-0.046207	-0.075457
scaffold_18	3541614	3569419	-0.069818	-0.043731	-0.024020	-0.040212
scaffold_18	3543221	3571868	0.109118	0.067539	0.039832	0.066688
scaffold_18	3547126	3572942	0.086696	0.075833	0.039444	0.052225
scaffold_18	3549974	3573177	0.062709	0.054607	0.028901	0.036965
scaffold_18	3553496	3574689	0.154906	0.123858	0.066797	0.068649
scaffold_18	3556017	3576619	0.146404	0.135658	0.073744	0.070073
scaffold_18	3557367	3578405	0.100842	0.105507	0.052442	0.046517
scaffold_18	3561613	3579134	0.087321	0.100055	0.048577	0.039944
scaffold_18	3564895	3588175	0.106130	0.112480	0.056851	0.048785
scaffold_18	3567630	3589955	0.140683	0.147996	0.076581	0.063597
scaffold_18	3570558	3594496	0.188838	0.180138	0.104346	0.084640
scaffold_18	3571913	3600832	0.118028	0.096361	0.051126	0.048768
scaffold_18	3573016	3606044	0.083893	0.061386	0.032640	0.037532
scaffold_18	3573338	3607457	0.189585	0.135413	0.073570	0.091349
scaffold_18	3575069	3608901	0.173853	0.118411	0.064483	0.106528
scaffold_18	3576621	3617851	0.139580	0.064171	0.038038	0.085951
scaffold_18	3578433	3620891	0.341302	0.144680	0.092205	0.237625
scaffold_18	3579226	3623799	0.290700	0.111726	0.070044	0.227805
scaffold_18	3588266	3626737	0.117523	0.049433	0.030007	0.090256
scaffold_18	3590741	3631045	0.191337	0.085649	0.049565	0.133698
scaffold_18	3594720	3634027	0.174848	0.078702	0.044658	0.122245
scaffold_18	3604406	3637543	0.071481	0.032286	0.017467	0.048581
scaffold_18	3606097	3638682	0.141581	0.070713	0.038954	0.097682
scaffold_18	3608031	3641339	0.237471	0.124672	0.073410	0.166278
scaffold_18	3610285	3644332	0.173801	0.096267	0.057385	0.120419
scaffold_18	3617968	3647344	0.172395	0.107383	0.061722	0.120176
scaffold_18	3621447	3653740	0.166927	0.096970	0.054045	0.114742
scaffold_18	3625094	3655351	0.225506	0.133277	0.075930	0.154443
scaffold_18	3627811	3655884	0.340942	0.212251	0.121864	0.232105
scaffold_18	3631788	3666983	0.234530	0.107549	0.063930	0.162930
scaffold_18	3634033	3668887	0.200791	0.103019	0.059831	0.136448
scaffold_18	3637977	3671649	0.228017	0.115599	0.069510	0.155812
scaffold_18	3639152	3673562	0.235835	0.118976	0.072406	0.162013
scaffold_18	3642106	3675718	0.018240	0.008683	0.004816	0.011381
scaffold_18	3644664	3682754	-0.001193	-0.000453	-0.000241	-0.000754
scaffold_18	3648146	3688212	0.014889	0.005189	0.002729	0.009100
scaffold_18	3654313	3688947	-0.214629	-0.076374	-0.039862	-0.129908
scaffold_18	3655473	3690440	-0.186763	-0.060624	-0.032256	-0.103472
scaffold_18	3656196	3692840	-0.177284	-0.052896	-0.028959	-0.098636
scaffold_18	3667036	3696785	-0.172683	-0.065879	-0.034115	-0.089668
scaffold_18	3669137	3699094	-0.056113	-0.017904	-0.010093	-0.027243
scaffold_18	3671965	3699920	-0.150445	-0.062182	-0.034118	-0.077955
scaffold_18	3674082	3700279	-0.176683	-0.080662	-0.042509	-0.085987
scaffold_18	3678567	3701778	-0.151954	-0.077102	-0.040970	-0.076263
scaffold_18	3683768	3703545	-0.099688	-0.076937	-0.042352	-0.047222
scaffold_18	3688375	3714434	-0.139554	-0.152519	-0.075317	-0.063639
scaffold_18	3689043	3716312	-0.188374	-0.180715	-0.091871	-0.089640
scaffold_18	3691969	3719204	-0.189395	-0.172839	-0.091166	-0.090626
scaffold_18	3692853	3725262	-0.159831	-0.121649	-0.069549	-0.077786
scaffold_18	3697710	3728328	-0.137217	-0.100491	-0.059968	-0.068741
scaffold_18	3699134	3734248	-0.203181	-0.153028	-0.085310	-0.101267
scaffold_18	3699921	3739559	-0.155917	-0.097396	-0.053521	-0.077643
scaffold_18	3700592	3743676	-0.138960	-0.076873	-0.045016	-0.073371
scaffold_18	3702001	3746809	-0.122775	-0.063882	-0.037943	-0.065278
scaffold_18	3703593	3752026	-0.045026	-0.019387	-0.012208	-0.025251
scaffold_18	3715011	3756033	0.123784	0.045185	0.030290	0.077824
scaffold_18	3716908	3758244	0.313835	0.105626	0.071125	0.189600
scaffold_18	3722493	3760759	0.287035	0.094456	0.062361	0.194042
scaffold_18	3725263	3764763	0.244119	0.091301	0.053459	0.163172
scaffold_18	3728711	3768718	0.184778	0.077191	0.044738	0.119016
scaffold_18	3734908	3769911	0.003815	0.001857	0.001046	0.002938
scaffold_18	3740354	3771825	0.007656	0.004061	0.002316	0.005906
scaffold_18	3743751	3777867	-0.038128	-0.017046	-0.009824	-0.025887
scaffold_18	3746850	3780926	-0.027915	-0.013724	-0.007769	-0.018947
scaffold_18	3752379	3782170	-0.018952	-0.010093	-0.005452	-0.012340
scaffold_18	3756223	3785248	-0.017543	-0.009874	-0.005294	-0.011081
scaffold_18	3759548	3786342	-0.069284	-0.043644	-0.022711	-0.042672
scaffold_18	3763567	3789282	-0.104238	-0.070258	-0.034893	-0.064199
scaffold_18	3766928	3795319	-0.077470	-0.051496	-0.027797	-0.047383
scaffold_18	3768932	3796196	-0.077211	-0.057829	-0.029034	-0.047582
scaffold_18	3770115	3799345	0.077763	0.056482	0.026045	0.043864
scaffold_18	3771944	3802107	0.141089	0.091853	0.044487	0.076780
scaffold_18	3778648	3803970	0.169339	0.140376	0.063430	0.101133
scaffold_18	3781196	3806441	0.207551	0.148644	0.067944	0.112878
scaffold_18	3784066	3808617	0.120906	0.087712	0.041086	0.068957
scaffold_18	3785815	3827563	0.035192	0.024105	0.010907	0.020583
scaffold_18	3786506	3834070	0.033885	0.020248	0.009755	0.017157
scaffold_18	3789464	3837273	0.111595	0.056287	0.029941	0.050869
scaffold_18	3795824	3839348	0.087535	0.040989	0.022461	0.039543
scaffold_18	3796197	3843676	0.063081	0.025813	0.014439	0.027171
scaffold_18	3799629	3850273	-0.001349	-0.000661	-0.000398	-0.000630
scaffold_18	3802594	3859847	-0.162481	-0.081442	-0.045149	-0.082935
scaffold_18	3804054	3860287	-0.210948	-0.104231	-0.056291	-0.101215
scaffold_18	3806451	3860864	-0.175081	-0.090855	-0.050385	-0.091804
scaffold_18	3808923	3861811	-0.202577	-0.116530	-0.061302	-0.102597
scaffold_18	3828080	3865983	-0.240341	-0.135056	-0.072251	-0.121277
scaffold_18	3834349	3872689	-0.186130	-0.106833	-0.056766	-0.109121
scaffold_18	3837706	3881246	-0.095729	-0.045480	-0.026071	-0.061664
scaffold_18	3839430	3889656	0.005858	0.002746	0.001458	0.003754
scaffold_18	3845027	3891742	0.108401	0.051006	0.027242	0.076247
scaffold_18	3851058	3904957	0.129360	0.047640	0.025706	0.092096
scaffold_18	3859868	3910218	0.291744	0.098250	0.055656	0.195090
scaffold_18	3860443	3914131	0.232842	0.075686	0.042288	0.165900
scaffold_18	3860904	3920758	0.204605	0.057481	0.031207	0.147856
scaffold_18	3862024	3921456	0.333305	0.082622	0.046592	0.248116
scaffold_18	3866223	3923390	0.322044	0.083768	0.045988	0.228685
scaffold_18	3875485	3930894	0.333975	0.089100	0.049917	0.208905
scaffold_18	3881913	3936372	0.228161	0.072795	0.036988	0.146623
scaffold_18	3891087	3941568	0.131100	0.040123	0.022354	0.084442
scaffold_18	3892064	3949672	0.058707	0.014858	0.008877	0.037911
scaffold_18	3905653	3952033	0.168599	0.048988	0.029881	0.106883
scaffold_18	3910628	3953297	0.244364	0.076980	0.047463	0.143871
scaffold_18	3914171	3960467	0.245034	0.075461	0.044569	0.144204
scaffold_18	3921155	3964280	0.204642	0.067887	0.042482	0.120584
scaffold_18	3921885	3969942	0.052002	0.018666	0.010646	0.028479
scaffold_18	3925793	3971538	-0.065579	-0.026387	-0.015164	-0.039714
scaffold_18	3931624	3979063	-0.067951	-0.022603	-0.013645	-0.041192
scaffold_18	3938456	3984110	-0.050193	-0.014613	-0.009103	-0.030303
scaffold_18	3942148	3992998	-0.039129	-0.010387	-0.006489	-0.023834
scaffold_18	3950375	4001479	-0.055889	-0.015898	-0.009194	-0.033602
scaffold_18	3952076	4004934	-0.031372	-0.009141	-0.005158	-0.018593
scaffold_18	3955277	4012835	-0.173088	-0.050436	-0.027394	-0.111578
scaffold_18	3961909	4019693	-0.033458	-0.008613	-0.005140	-0.022100
scaffold_18	3964355	4022731	0.067247	0.017493	0.010628	0.045183
scaffold_18	3969943	4029882	0.201327	0.048359	0.031097	0.149345
scaffold_18	3971891	4034019	0.425898	0.081444	0.054237	0.280265
scaffold_18	3981366	4037928	0.481960	0.107776	0.071382	0.366725
scaffold_18	3984763	4038451	0.396205	0.101825	0.066551	0.295608
scaffold_18	3996740	4048786	0.182698	0.054301	0.034123	0.142197
scaffold_18	4002446	4053644	0.171578	0.058239	0.038319	0.136713
scaffold_18	4005277	4060958	0.225743	0.071962	0.047097	0.184624
scaffold_18	4017611	4064032	0.285072	0.093518	0.062125	0.229231
scaffold_18	4020835	4072441	0.345924	0.128847	0.083059	0.282426
scaffold_18	4023637	4074709	0.241840	0.100585	0.059866	0.196067
scaffold_18	4030644	4078237	0.219805	0.100205	0.053786	0.177420
scaffold_18	4035104	4079457	0.263751	0.135169	0.072726	0.226601
scaffold_18	4038080	4081023	0.169365	0.092922	0.047732	0.128135
scaffold_18	4040895	4084646	0.172227	0.086557	0.045656	0.131754
scaffold_18	4051685	4088905	0.328055	0.164499	0.087087	0.237819
scaffold_18	4054099	4092614	0.360846	0.151541	0.079766	0.253583
scaffold_18	4061698	4098297	0.347163	0.115959	0.067914	0.239732
scaffold_18	4064756	4101939	0.385050	0.112449	0.070331	0.268487
scaffold_18	4072725	4104700	0.354291	0.102042	0.066962	0.245579
scaffold_18	4076159	4113103	0.521949	0.133654	0.092914	0.375326
scaffold_18	4078398	4115425	0.548418	0.146316	0.110492	0.406694
scaffold_18	4079643	4119406	0.490157	0.130620	0.095755	0.352451
scaffold_18	4081046	4121158	0.596986	0.145152	0.108686	0.494364
scaffold_18	4085210	4122849	0.698937	0.177566	0.132126	0.582152
scaffold_18	4089252	4124714	0.659265	0.167848	0.127919	0.582091
scaffold_18	4094757	4126880	0.685145	0.177002	0.135697	0.604074
scaffold_18	4098448	4131795	0.588688	0.210941	0.155031	0.531857
scaffold_18	4102872	4137126	0.606790	0.225821	0.164394	0.559123
scaffold_18	4105472	4139326	0.553978	0.212971	0.141918	0.500787
scaffold_18	4113469	4141615	0.520169	0.215655	0.140993	0.458657
scaffold_18	4115568	4147805	0.518840	0.162252	0.109851	0.393677
scaffold_18	4119414	4148598	0.410830	0.135998	0.089233	0.320057
scaffold_18	4121227	4150110	0.235499	0.085331	0.052618	0.170812
scaffold_18	4123308	4152376	0.174311	0.058641	0.036069	0.118531
scaffold_18	4125007	4155305	0.167756	0.054783	0.033262	0.113529
scaffold_18	4127042	4158214	0.202127	0.067176	0.040428	0.133587
scaffold_18	4133808	4159645	0.261252	0.075726	0.047183	0.160423
scaffold_18	4137559	4162162	0.175415	0.051055	0.030930	0.106613
scaffold_18	4139373	4165491	0.190840	0.054991	0.035609	0.118812
scaffold_18	4141634	4167953	0.296235	0.095124	0.063402	0.196240
scaffold_18	4148029	4170602	0.241286	0.105007	0.061202	0.185372
scaffold_18	4149377	4177236	0.376219	0.128826	0.076030	0.285167
scaffold_18	4150306	4180273	0.567460	0.163978	0.102094	0.472934
scaffold_18	4154571	4182456	0.575242	0.180696	0.111227	0.468311
scaffold_18	4157151	4188510	0.586706	0.173563	0.095250	0.430634
scaffold_18	4158443	4191079	0.524851	0.139162	0.080321	0.401419
scaffold_18	4160032	4198554	0.431292	0.096785	0.051576	0.314071
scaffold_18	4162793	4199018	0.545676	0.145692	0.077437	0.406632
scaffold_18	4165980	4205606	0.600442	0.143324	0.079693	0.442060
scaffold_18	4168062	4208039	0.295660	0.065436	0.034639	0.183652
scaffold_18	4172060	4210231	0.496467	0.111851	0.062207	0.291927
scaffold_18	4177365	4212804	0.467667	0.120063	0.067409	0.270238
scaffold_18	4181317	4216340	0.501392	0.151897	0.083142	0.310321
