chr	windowStart	windowEnd	D	f_d	f_dM	d_f
scaffold_18	3638155	3638393	-0.230769	-0.416667	-0.178971	-0.230769
scaffold_18	3638393	3638682	0.829787	0.729089	0.711628	0.600000
scaffold_18	3638682	3639152	0.578947	0.329060	0.301444	0.415094
scaffold_18	3639152	3640178	-0.833333	-0.213784	-0.169596	-0.731707
scaffold_18	3640178	3640552	0.808917	0.610556	0.517973	0.792100
scaffold_18	3640552	3640647	0.971314	0.808081	0.749212	0.949772
scaffold_18	3640647	3641339	0.984615	0.701564	0.698527	0.733384
scaffold_18	3641339	3642106	0.928571	0.471324	0.381941	0.399527
scaffold_18	3642106	3642650	0.276596	0.269012	0.131796	0.087395
scaffold_18	3642650	3643118	0.382022	0.200076	0.171394	0.168734
scaffold_18	3643118	3643876	-0.400000	-0.112495	-0.080537	-0.400000
scaffold_18	3643876	3644332	-0.905263	-2.703362	-0.650592	-0.905263
scaffold_18	3644332	3644664	-0.666667	-0.899305	-0.339193	-0.653347
scaffold_18	3644664	3645112	-0.383178	-0.301486	-0.137400	-0.366071
scaffold_18	3645112	3645485	-1.000000	-0.315153	-0.237851	-1.000000
scaffold_18	3645485	3647144	-0.931034	-0.183126	-0.146588	-0.931034
scaffold_18	3647144	3647344	1.000000	0.341126	0.293734	1.000000
scaffold_18	3647344	3648146	1.000000	0.437002	0.426255	1.000000
scaffold_18	3648146	3650063	0.519884	0.199593	0.148686	0.341184
scaffold_18	3650063	3652333	-0.434783	-0.147573	-0.039389	-0.169492
scaffold_18	3652333	3652697	1.000000	0.528533	0.118497	1.000000
scaffold_18	3652697	3653740	1.000000	0.637108	0.606109	1.000000
scaffold_18	3653740	3654313	1.000000	0.513931	0.248688	1.000000
scaffold_18	3654313	3655286	1.000000	0.819124	0.290734	1.000000
scaffold_18	3655286	3655327	0.345324	0.715807	0.329202	0.237624
scaffold_18	3655327	3655346	-0.035714	-0.264074	-0.132803	-0.020800
scaffold_18	3655346	3655351	-0.250000	4.200000	-0.990476	-0.134021
scaffold_18	3655351	3655473	-0.319372	11.666667	-0.727707	-0.177326
scaffold_18	3655473	3655474	-0.628571	14.259259	-0.600068	-0.415094
scaffold_18	3655474	3655485	-0.628571	3.080000	-0.761905	-0.415094
scaffold_18	3655485	3655532	0.457143	0.763636	0.485461	0.390244
scaffold_18	3655532	3655884	1.000000	0.730519	0.730519	0.473684
scaffold_18	3655884	3656196	0.176471	0.465839	0.310559	0.051078
scaffold_18	3656196	3656410	-0.022727	-0.285714	-0.043073	-0.006122
scaffold_18	3656410	3657695	0.538462	0.045637	0.030675	0.189189
scaffold_18	3657695	3660095	-0.714286	-0.064765	-0.048522	-0.714286
scaffold_18	3660095	3666983	-0.867021	-0.087046	-0.048728	-0.425587
scaffold_18	3666983	3667036	0.112000	0.007691	0.002258	0.013699
scaffold_18	3667036	3667428	-0.920892	324.285714	-0.890283	-0.744262
scaffold_18	3667428	3667431	-1.000000	-50.000000	-0.923788	-1.000000
scaffold_18	3667431	3668635	0.055172	0.122351	0.028199	0.020000
scaffold_18	3668635	3668887	0.352000	0.478038	0.153454	0.115789
scaffold_18	3668887	3669137	0.382353	0.494700	0.439786	0.230088
scaffold_18	3669137	3669689	0.475000	0.128125	0.117707	0.304000
scaffold_18	3669689	3671062	-0.200000	-0.032048	-0.016554	-0.200000
scaffold_18	3671062	3671449	-0.875000	-0.531093	-0.087303	-0.875000
scaffold_18	3671449	3671649	1.000000	0.046698	0.042370	1.000000
scaffold_18	3671649	3671965	0.705882	0.400485	0.385148	0.643902
scaffold_18	3671965	3673094	0.717949	0.417732	0.349329	0.657277
scaffold_18	3673094	3673197	-0.192982	-0.119510	-0.079326	-0.166667
scaffold_18	3673197	3673279	-0.286938	-0.273533	-0.214783	-0.243636
scaffold_18	3673279	3673562	0.635936	0.728359	0.673230	0.526480
scaffold_18	3673562	3674082	0.617925	0.598395	0.383693	0.464539
scaffold_18	3674082	3674601	-0.272000	-0.567004	-0.086613	-0.075640
scaffold_18	3674601	3674656	-1.000000	1.372735	-0.388524	-0.210450
scaffold_18	3674656	3675379	-1.000000	-0.258032	-0.141459	-1.000000
scaffold_18	3675379	3675718	-1.000000	-0.215742	-0.136652	-1.000000
scaffold_18	3675718	3678567	-1.000000	-0.287650	-0.133604	-1.000000
scaffold_18	3678567	3679951	-0.968750	-0.290554	-0.081180	-0.968750
scaffold_18	3679951	3681095	-0.750000	-0.025065	-0.010823	-0.750000
scaffold_18	3681095	3681491	-1.000000	-0.055828	-0.049083	-0.415385
scaffold_18	3681491	3682754	-1.000000	-0.834069	-0.315043	-0.415385
scaffold_18	3682754	3683768	-1.000000	-0.510949	-0.210348	-1.000000
scaffold_18	3683768	3685191	-1.000000	-0.896682	-0.150746	-1.000000
scaffold_18	3685191	3685972	-1.000000	-0.278394	-0.145199	-1.000000
scaffold_18	3685972	3688200	-0.272727	-0.014258	-0.009359	-0.272727
scaffold_18	3688200	3688212	-0.272727	-0.016290	-0.010368	-0.272727
scaffold_18	3688212	3688375	-1.000000	-2.222222	-0.671563	-1.000000
scaffold_18	3688375	3688413	-0.684211	-1.606355	-0.545594	-0.541667
scaffold_18	3688413	3688833	-0.850000	-2.677165	-0.651731	-0.755556
scaffold_18	3688833	3688926	-1.000000	-0.832683	-0.429840	-1.000000
scaffold_18	3688926	3688947	-1.000000	-0.189189	-0.156370	-1.000000
scaffold_18	3688947	3689043	0.500000	0.549020	0.430769	0.105263
scaffold_18	3689043	3689164	1.000000	0.793651	0.711322	0.166667
scaffold_18	3689164	3689176	1.000000	0.793651	0.711322	0.166667
scaffold_18	3689176	3689979	1.000000	0.764563	0.570276	0.264706
scaffold_18	3689979	3690440	1.000000	0.420505	0.297400	1.000000
scaffold_18	3690440	3691969	1.000000	0.203991	0.175113	1.000000
scaffold_18	3691969	3692001	1.000000	0.165416	0.149218	1.000000
scaffold_18	3692001	3692280	1.000000	0.146040	0.139666	1.000000
scaffold_18	3692280	3692837	0.037736	0.003690	0.002873	0.011765
scaffold_18	3692837	3692840	-0.378378	-0.035577	-0.025977	-0.090909
scaffold_18	3692840	3692853	1.000000	0.535294	0.535294	1.000000
scaffold_18	3692853	3695494	-0.400000	-0.236699	-0.134847	-0.400000
scaffold_18	3695494	3695875	-1.000000	-0.905782	-0.204959	-1.000000
scaffold_18	3695875	3696297	-0.898551	2.625529	-0.158607	-0.247012
scaffold_18	3696297	3696785	-0.207143	-0.041882	-0.021956	-0.018170
scaffold_18	3696785	3697710	0.764706	0.031930	0.027096	0.051793
scaffold_18	3697710	3697978	0.407407	0.025074	0.019859	0.037204
scaffold_18	3697978	3698285	0.747748	0.442161	0.358587	0.126332
scaffold_18	3698285	3698829	0.917241	0.369591	0.352451	0.501887
scaffold_18	3698829	3699094	0.776471	0.300994	0.300994	0.419238
scaffold_18	3699094	3699134	0.579882	0.409862	0.409862	0.289941
scaffold_18	3699134	3699184	0.752688	0.453515	0.450324	0.377358
scaffold_18	3699184	3699345	-0.422754	-0.911807	-0.363960	-0.326673
scaffold_18	3699345	3699561	-0.832117	8.489362	-0.917505	-0.670588
scaffold_18	3699561	3699920	-0.768559	13.508772	-0.733584	-0.578947
scaffold_18	3699920	3699921	1.000000	0.936740	0.924858	1.000000
scaffold_18	3699921	3700102	0.450704	0.635178	0.484081	0.410256
scaffold_18	3700102	3700183	-0.500000	7.250779	-0.531029	-0.188119
scaffold_18	3700183	3700204	-0.369565	0.762821	-0.297844	-0.070248
scaffold_18	3700204	3700279	0.004739	0.112903	0.020658	0.002160
scaffold_18	3700279	3700592	-0.034483	-0.277778	-0.108108	-0.015385
scaffold_18	3700592	3700613	1.000000	0.317460	0.292104	1.000000
scaffold_18	3700613	3701102	-0.360424	2.135167	-0.568087	-0.170569
scaffold_18	3701102	3701457	-0.345455	2.716302	-0.744567	-0.175189
scaffold_18	3701457	3701778	-0.052995	-0.414201	-0.110166	-0.031208
scaffold_18	3701778	3702001	-0.345238	34.309859	-0.432110	-0.219144
scaffold_18	3702001	3702068	-0.671053	3.894545	-0.834640	-0.427374
scaffold_18	3702068	3702571	-0.166667	-0.100215	-0.041421	-0.166667
scaffold_18	3702571	3702961	0.086957	0.116105	0.050562	0.028329
scaffold_18	3702961	3703545	-0.219565	1.568323	-0.526110	-0.072610
scaffold_18	3703545	3703593	-0.237555	2.119323	-0.618252	-0.103030
scaffold_18	3703593	3703648	-0.243478	14.335106	-0.769904	-0.128548
scaffold_18	3703648	3712381	-0.424497	-0.977481	-0.458416	-0.291139
scaffold_18	3712381	3712859	-0.578947	-0.803279	-0.290860	-0.578947
scaffold_18	3712859	3714434	-0.676301	22.016129	-0.214139	-0.151358
scaffold_18	3714434	3715011	-0.869712	-0.848265	-0.312710	-0.286991
scaffold_18	3715011	3715314	-0.914729	-1.275479	-0.392301	-0.914729
scaffold_18	3715314	3715840	-1.000000	-0.836445	-0.276560	-1.000000
scaffold_18	3715840	3716281	-0.272727	-0.019050	-0.018000	-0.272727
scaffold_18	3716281	3716312	1.000000	0.060112	0.060112	1.000000
scaffold_18	3716312	3716908	0.060976	0.302594	0.239248	0.019108
scaffold_18	3716908	3716917	-0.000000	-0.000000	-0.000000	-0.000000
scaffold_18	3716917	3717484	-0.203448	-0.421515	-0.161402	-0.107861
scaffold_18	3717484	3718522	-1.000000	-0.089479	-0.062785	-0.107981
scaffold_18	3718522	3719204	0.750000	0.176701	0.151786	0.258621
scaffold_18	3719204	3722493	1.000000	0.136551	0.119723	1.000000
scaffold_18	3722493	3724592	1.000000	0.048663	0.042115	1.000000
scaffold_18	3724592	3725030	1.000000	0.197017	0.166013	1.000000
scaffold_18	3725030	3725100	1.000000	0.337238	0.314492	1.000000
scaffold_18	3725100	3725262	1.000000	0.269670	0.269670	1.000000
scaffold_18	3725262	3725263	1.000000	0.095619	0.095619	1.000000
scaffold_18	3725263	3725264	1.000000	0.100000	0.100000	1.000000
scaffold_18	3725264	3725959	1.000000	0.098777	0.087255	1.000000
scaffold_18	3725959	3726560	-0.109244	-0.026275	-0.018423	-0.015385
scaffold_18	3726560	3728328	-0.312977	-0.075558	-0.033368	-0.047841
scaffold_18	3728328	3728711	-0.879415	-0.768833	-0.262875	-0.857482
scaffold_18	3728711	3730162	-0.887115	-0.668680	-0.285025	-0.215036
scaffold_18	3730162	3731849	-0.090909	-0.009232	-0.005408	-0.005525
scaffold_18	3731849	3734188	0.558559	0.079791	0.049881	0.558559
scaffold_18	3734188	3734248	0.385417	0.079766	0.044275	0.385417
scaffold_18	3734248	3734908	0.265683	0.146053	0.100551	0.265683
scaffold_18	3734908	3734980	0.372093	0.211275	0.150882	0.372093
scaffold_18	3734980	3735497	1.000000	0.422819	0.200398	1.000000
scaffold_18	3735497	3736595	-0.696970	-0.231505	-0.064681	-0.696970
scaffold_18	3736595	3739559	-0.892473	-0.302317	-0.103531	-0.564626
scaffold_18	3739559	3740354	-0.200000	-0.058630	-0.029514	-0.129870
scaffold_18	3740354	3743133	0.959459	0.356418	0.346630	0.876543
scaffold_18	3743133	3743305	0.368421	0.244516	0.239146	0.350000
scaffold_18	3743305	3743354	-0.114943	-0.132275	-0.115976	-0.114943
scaffold_18	3743354	3743676	0.282051	0.308000	0.221264	0.282051
scaffold_18	3743676	3743751	-0.014493	-0.089172	-0.010483	-0.006944
scaffold_18	3743751	3743845	-0.521739	1.105991	-0.384154	-0.198347
scaffold_18	3743845	3746012	-0.111111	-0.003176	-0.002702	-0.111111
scaffold_18	3746012	3746713	-1.000000	-0.104222	-0.074500	-0.289720
scaffold_18	3746713	3746809	0.279570	0.398249	0.284151	0.210697
scaffold_18	3746809	3746850	0.268657	0.357143	0.304956	0.268657
scaffold_18	3746850	3747265	0.481481	0.331633	0.274878	0.481481
scaffold_18	3747265	3747689	0.882353	0.447647	0.343280	0.882353
scaffold_18	3747689	3751199	-1.000000	-0.016220	-0.012140	-1.000000
scaffold_18	3751199	3752026	0.866667	0.110221	0.087998	0.866667
scaffold_18	3752026	3752379	0.750000	0.571480	0.469527	0.750000
scaffold_18	3752379	3752529	0.806452	0.729167	0.642055	0.806452
scaffold_18	3752529	3754518	1.000000	0.460700	0.356376	1.000000
scaffold_18	3754518	3755380	1.000000	0.205531	0.157642	1.000000
scaffold_18	3755380	3756033	1.000000	0.267521	0.203233	1.000000
scaffold_18	3756033	3756223	1.000000	0.296908	0.217122	1.000000
scaffold_18	3756223	3756911	1.000000	0.082822	0.074398	1.000000
scaffold_18	3756911	3757287	1.000000	0.358729	0.296652	1.000000
scaffold_18	3757287	3757922	1.000000	0.209283	0.095796	1.000000
scaffold_18	3757922	3758244	1.000000	0.189402	0.089734	1.000000
scaffold_18	3758244	3759548	1.000000	0.149045	0.142914	1.000000
scaffold_18	3759548	3759709	-0.866667	-0.543243	-0.321852	-0.866667
scaffold_18	3759709	3759871	-1.000000	312.586207	-0.467229	-1.000000
scaffold_18	3759871	3760154	0.600000	0.325351	0.147656	0.600000
scaffold_18	3760154	3760759	0.769231	0.340136	0.286000	0.526316
scaffold_18	3760759	3763567	0.237288	0.039545	0.005858	0.093960
scaffold_18	3763567	3764589	1.000000	0.060143	0.011115	1.000000
scaffold_18	3764589	3764596	1.000000	0.119308	0.107306	1.000000
scaffold_18	3764596	3764738	0.240000	0.026165	0.025939	0.157895
scaffold_18	3764738	3764763	0.101961	0.072649	0.072245	0.097015
scaffold_18	3764763	3766928	-0.033755	-0.045802	-0.014282	-0.021053
scaffold_18	3766928	3767360	0.191235	0.144507	0.063776	0.103115
scaffold_18	3767360	3767603	0.860927	0.328022	0.278782	0.442177
scaffold_18	3767603	3768609	-0.685950	-0.735629	-0.359720	-0.653543
scaffold_18	3768609	3768718	-0.483636	-0.286022	-0.189780	-0.160822
scaffold_18	3768718	3768932	-0.791045	-0.740578	-0.402841	-0.302857
scaffold_18	3768932	3769279	-1.000000	-1.214171	-0.537935	-1.000000
scaffold_18	3769279	3769561	-1.000000	-0.851260	-0.445543	-1.000000
scaffold_18	3769561	3769857	-0.191489	-0.030976	-0.015939	-0.191489
scaffold_18	3769857	3769911	-0.546742	-0.281306	-0.136950	-0.546742
scaffold_18	3769911	3770115	-0.852890	15.151111	-0.616017	-0.730135
scaffold_18	3770115	3770170	-0.954198	2.030162	-0.523766	-0.698324
scaffold_18	3770170	3770232	1.000000	0.109422	0.106588	1.000000
scaffold_18	3770232	3771808	1.000000	0.381913	0.328383	1.000000
scaffold_18	3771808	3771825	1.000000	0.714057	0.538050	1.000000
scaffold_18	3771825	3771944	0.470588	0.488124	0.480114	0.177778
scaffold_18	3771944	3772642	0.454545	0.265924	0.238210	0.168539
scaffold_18	3772642	3774544	0.655172	0.009821	0.008803	0.655172
scaffold_18	3774544	3775356	-1.000000	-0.032158	-0.028138	-1.000000
scaffold_18	3775356	3777867	0.403941	0.080061	0.057801	0.098795
scaffold_18	3777867	3778648	0.091205	0.035364	0.022746	0.028340
scaffold_18	3778648	3779729	0.190647	0.351642	0.228714	0.135897
scaffold_18	3779729	3780150	0.625000	0.755643	0.683723	0.503432
scaffold_18	3780150	3780583	0.099174	0.252101	0.070930	0.055300
scaffold_18	3780583	3780926	-0.805195	1.959368	-0.553788	-0.317136
scaffold_18	3780926	3781196	-0.040816	-0.121845	-0.008232	-0.027972
scaffold_18	3781196	3781526	0.628019	0.759219	0.131399	0.214521
scaffold_18	3781526	3781608	0.208092	0.346059	0.207608	0.062937
scaffold_18	3781608	3781665	-1.000000	-1.136707	-0.531990	-1.000000
scaffold_18	3781665	3782170	0.675532	0.246807	0.189091	0.472119
scaffold_18	3782170	3784066	0.930203	0.423944	0.358611	0.623830
scaffold_18	3784066	3784744	0.912791	0.489532	0.414196	0.635628
scaffold_18	3784744	3784745	1.000000	0.317580	0.228348	1.000000
scaffold_18	3784745	3784863	1.000000	0.525000	0.512732	1.000000
scaffold_18	3784863	3785248	1.000000	0.755426	0.728378	0.559748
scaffold_18	3785248	3785815	0.413043	0.375834	0.127629	0.239295
scaffold_18	3785815	3785928	-0.583333	-0.707463	-0.134193	-0.497268
scaffold_18	3785928	3786196	-1.000000	-2.637954	-0.282111	-1.000000
scaffold_18	3786196	3786244	-0.232955	-0.714286	-0.117260	-0.073084
scaffold_18	3786244	3786342	0.121339	0.262206	0.262206	0.046474
scaffold_18	3786342	3786506	-0.395349	-27.356322	-0.363040	-0.239016
scaffold_18	3786506	3788092	-0.733096	25.034722	-0.166141	-0.407115
scaffold_18	3788092	3788410	-0.408759	-0.585949	-0.156776	-0.351097
scaffold_18	3788410	3788912	-0.396648	-0.495316	-0.322469	-0.339713
scaffold_18	3788912	3789282	-0.578947	-0.147115	-0.099829	-0.578947
scaffold_18	3789282	3789464	0.456522	0.186762	0.156346	0.107143
scaffold_18	3789464	3790176	0.772727	0.542759	0.320308	0.326923
scaffold_18	3790176	3791471	1.000000	0.298283	0.208960	1.000000
scaffold_18	3791471	3794785	-0.647059	-0.109336	-0.069358	-0.647059
scaffold_18	3794785	3795319	0.146010	0.058804	0.035587	0.128358
scaffold_18	3795319	3795824	0.032432	0.099517	0.029803	0.016760
scaffold_18	3795824	3795831	-0.214286	1.308994	-0.325866	-0.099526
scaffold_18	3795831	3795853	0.143564	-0.986395	0.179929	0.022961
scaffold_18	3795853	3796142	-0.852113	20.458937	-0.261488	-0.254380
scaffold_18	3796142	3796196	-0.090909	-0.159791	-0.035764	-0.090909
scaffold_18	3796196	3796197	0.931034	0.921951	0.891509	0.931034
scaffold_18	3796197	3797146	-1.000000	-2.927632	-0.114099	-1.000000
scaffold_18	3797146	3797438	-1.000000	-2.041166	-0.150377	-0.653846
scaffold_18	3797438	3798556	-0.857143	1.360324	-0.103990	-0.375000
scaffold_18	3798556	3799345	1.000000	0.071575	0.018583	1.000000
scaffold_18	3799345	3799629	1.000000	0.152482	0.119923	1.000000
scaffold_18	3799629	3800769	1.000000	0.223163	0.160487	1.000000
scaffold_18	3800769	3801041	0.777778	0.083169	0.057008	0.777778
scaffold_18	3801041	3801684	0.777778	0.057450	0.030031	0.777778
scaffold_18	3801684	3802107	0.560976	0.257715	0.149355	0.329513
scaffold_18	3802107	3802594	0.571429	0.627200	0.465881	0.316027
scaffold_18	3802594	3802974	0.813793	0.546015	0.473209	0.572260
scaffold_18	3802974	3803831	0.473684	0.286738	0.257108	0.431138
scaffold_18	3803831	3803883	-0.176471	-0.093396	-0.080124	-0.144578
scaffold_18	3803883	3803970	-0.400000	-0.148423	-0.115953	-0.400000
scaffold_18	3803970	3804054	-0.871795	1.055901	-0.256145	-0.263566
scaffold_18	3804054	3804839	0.419355	1.560892	0.164643	0.194030
scaffold_18	3804839	3805169	1.000000	0.655691	0.415638	0.255814
scaffold_18	3805169	3805665	0.500000	0.107354	0.082564	0.071429
scaffold_18	3805665	3806441	-0.666667	-0.060840	-0.046350	-0.666667
scaffold_18	3806441	3806451	-0.931034	-3.554302	-0.527864	-0.931034
scaffold_18	3806451	3806620	-1.000000	-25.000000	-0.961538	-1.000000
scaffold_18	3806620	3806939	0.562500	0.475831	0.396690	0.562500
scaffold_18	3806939	3808598	0.250000	0.072608	0.059251	0.250000
scaffold_18	3808598	3808617	-1.000000	-0.172150	-0.129962	-1.000000
scaffold_18	3808617	3808923	-1.000000	2.327690	-0.347314	-1.000000
scaffold_18	3808923	3826022	-1.000000	-0.435798	-0.164882	-1.000000
scaffold_18	3826022	3826296	0.428571	0.101498	0.075900	0.428571
scaffold_18	3826296	3827335	1.000000	0.514187	0.425117	1.000000
scaffold_18	3827335	3827563	1.000000	0.253868	0.184651	1.000000
scaffold_18	3827563	3828080	-0.083333	-0.044893	-0.021958	-0.062500
scaffold_18	3828080	3831373	-0.496403	-0.649237	-0.165039	-0.339901
scaffold_18	3831373	3833894	1.000000	0.083804	0.070609	1.000000
scaffold_18	3833894	3834024	0.147541	0.012621	0.010744	0.065693
scaffold_18	3834024	3834070	-1.000000	0.563910	-0.535714	-0.029470
scaffold_18	3834070	3834349	0.325581	0.141680	0.064586	0.004180
scaffold_18	3834349	3834901	-0.554839	-0.752030	-0.171810	-0.051160
scaffold_18	3834901	3835001	0.123077	0.296453	0.065926	0.105263
scaffold_18	3835001	3836792	1.000000	0.228767	0.190804	1.000000
scaffold_18	3836792	3837273	0.066667	0.012397	0.009976	0.066667
scaffold_18	3837273	3837706	-0.866667	-0.227918	-0.179319	-0.866667
scaffold_18	3837706	3838605	0.625000	0.021526	0.020254	0.405405
scaffold_18	3838605	3838712	-0.779412	-0.081065	-0.070744	-0.654321
scaffold_18	3838712	3839222	-1.000000	-0.197044	-0.128308	-1.000000
scaffold_18	3839222	3839348	0.460870	0.091222	0.071597	0.261084
scaffold_18	3839348	3839430	0.142857	0.090909	0.048820	0.041420
scaffold_18	3839430	3840416	-0.263158	-0.144080	-0.060674	-0.068120
scaffold_18	3840416	3840969	0.111111	0.019088	0.014516	0.111111
scaffold_18	3840969	3841419	-1.000000	-0.412371	-0.227192	-1.000000
scaffold_18	3841419	3843676	-1.000000	-29.675214	-0.245871	-0.244094
scaffold_18	3843676	3845027	-0.739130	-1.880762	-0.244891	-0.236476
scaffold_18	3845027	3849430	-0.527094	-1.162201	-0.382825	-0.341126
scaffold_18	3849430	3849581	-0.597208	-1.602216	-0.543311	-0.489779
scaffold_18	3849581	3849831	-0.350711	-0.766046	-0.371906	-0.299595
scaffold_18	3849831	3850273	0.375940	0.710155	0.409728	0.224215
scaffold_18	3850273	3851058	-0.578595	-0.537947	-0.311835	-0.545741
scaffold_18	3851058	3851299	-0.460744	-0.521951	-0.325432	-0.396797
scaffold_18	3851299	3856591	-0.458333	-0.163251	-0.051883	-0.360656
scaffold_18	3856591	3857446	-0.721649	-0.223201	-0.082334	-0.721649
scaffold_18	3857446	3859847	-0.592734	-0.279376	-0.188617	-0.592734
scaffold_18	3859847	3859868	1.000000	0.301131	0.241936	1.000000
scaffold_18	3859868	3859871	1.000000	0.754414	0.754414	1.000000
scaffold_18	3859871	3860190	1.000000	0.540819	0.459311	0.285714
scaffold_18	3860190	3860273	0.846154	0.353925	0.275310	0.150685
scaffold_18	3860273	3860287	0.065421	0.416313	0.320891	0.017857
scaffold_18	3860287	3860443	0.764398	0.958589	0.945017	0.437781
scaffold_18	3860443	3860661	1.000000	0.743344	0.550503	1.000000
scaffold_18	3860661	3860832	1.000000	0.495620	0.304282	1.000000
scaffold_18	3860832	3860862	1.000000	0.162093	0.159270	1.000000
scaffold_18	3860862	3860864	-0.046512	-0.090323	-0.064591	-0.023529
scaffold_18	3860864	3860904	-0.181818	2.100000	-0.811496	-0.091743
scaffold_18	3860904	3860966	-0.329897	1.565339	-0.790734	-0.127490
scaffold_18	3860966	3860979	-0.714286	0.952381	-0.595238	-0.111111
scaffold_18	3860979	3860988	1.000000	0.714286	0.714286	1.000000
scaffold_18	3860988	3861811	-0.953488	140.000000	-0.523893	-0.953488
scaffold_18	3861811	3862024	-0.411765	-1.394309	-0.254878	-0.411765
scaffold_18	3862024	3863338	-0.230769	-0.132972	-0.084570	-0.230769
scaffold_18	3863338	3864313	-0.862676	-0.472790	-0.244664	-0.772871
scaffold_18	3864313	3864678	-0.783333	-9.508671	-0.437175	-0.661972
scaffold_18	3864678	3865983	-0.263158	-0.039246	-0.025599	-0.263158
scaffold_18	3865983	3866223	0.111111	0.010391	0.007298	0.111111
scaffold_18	3866223	3868411	-0.076923	-0.015699	-0.007277	-0.076923
scaffold_18	3868411	3870334	0.815789	0.138882	0.075132	0.681319
scaffold_18	3870334	3872050	-0.144928	-0.071963	-0.033048	-0.082305
scaffold_18	3872050	3872689	0.362832	0.203958	0.130052	0.259494
scaffold_18	3872689	3875485	1.000000	0.268923	0.202502	1.000000
scaffold_18	3875485	3879159	0.075676	0.002509	0.001858	0.073684
scaffold_18	3879159	3879614	0.666667	0.051150	0.042440	0.244635
scaffold_18	3879614	3880192	1.000000	0.226860	0.214915	0.362319
scaffold_18	3880192	3881246	1.000000	0.348446	0.281443	1.000000
scaffold_18	3881246	3881913	1.000000	0.462272	0.223131	1.000000
scaffold_18	3881913	3883449	1.000000	0.312343	0.145806	1.000000
scaffold_18	3883449	3885466	0.666667	0.103979	0.067346	0.666667
scaffold_18	3885466	3886562	-0.881188	-0.343857	-0.086565	-0.114543
scaffold_18	3886562	3889656	0.321739	0.056884	0.022999	0.046776
scaffold_18	3889656	3891087	0.709677	0.236280	0.081561	0.511628
scaffold_18	3891087	3891196	0.709677	0.441311	0.113597	0.511628
scaffold_18	3891196	3891384	0.881356	0.614954	0.610442	0.722222
scaffold_18	3891384	3891674	0.881928	0.631750	0.451174	0.723320
scaffold_18	3891674	3891742	0.565217	0.422666	0.119591	0.565217
scaffold_18	3891742	3892064	-1.000000	-0.210970	-0.164978	-1.000000
scaffold_18	3892064	3894305	-1.000000	-0.229949	-0.183799	-1.000000
scaffold_18	3894305	3902196	-0.272727	-0.010595	-0.005090	-0.272727
scaffold_18	3902196	3904321	-0.555556	-0.032446	-0.015772	-0.555556
scaffold_18	3904321	3904957	-1.000000	-0.961688	-0.386591	-1.000000
scaffold_18	3904957	3905653	-0.528384	-1.672756	-0.510057	-0.354839
scaffold_18	3905653	3907629	-0.041322	-0.014561	-0.007666	-0.021459
scaffold_18	3907629	3907631	1.000000	0.025175	0.013238	1.000000
scaffold_18	3907631	3908842	-0.627907	-0.109616	-0.047843	-0.627907
scaffold_18	3908842	3910218	-0.044776	-0.004267	-0.002824	-0.044776
scaffold_18	3910218	3910628	-0.272727	-0.042059	-0.023376	-0.272727
scaffold_18	3910628	3910676	-0.166667	-0.041804	-0.020063	-0.166667
scaffold_18	3910676	3911432	1.000000	0.230098	0.139473	1.000000
scaffold_18	3911432	3911524	1.000000	0.272932	0.158822	1.000000
scaffold_18	3911524	3914131	-0.647059	-0.216642	-0.126548	-0.647059
scaffold_18	3914131	3914171	-1.000000	-0.479593	-0.229847	-1.000000
scaffold_18	3914171	3914686	-1.000000	-0.496825	-0.136278	-1.000000
scaffold_18	3914686	3915182	0.500000	0.109942	0.037338	0.500000
scaffold_18	3915182	3920538	1.000000	0.101320	0.061339	1.000000
scaffold_18	3920538	3920758	0.940789	0.073223	0.037123	0.866667
scaffold_18	3920758	3921155	0.587500	0.061721	0.025514	0.248677
scaffold_18	3921155	3921156	0.647059	0.127700	0.110208	0.268293
scaffold_18	3921156	3921227	0.727273	0.331263	0.323928	0.347826
scaffold_18	3921227	3921401	1.000000	0.563506	0.534238	1.000000
scaffold_18	3921401	3921456	1.000000	0.493401	0.482325	1.000000
scaffold_18	3921456	3921885	-0.186441	-0.077731	-0.027924	-0.186441
scaffold_18	3921885	3922969	-0.627907	-0.140604	-0.055807	-0.627907
scaffold_18	3922969	3923212	1.000000	0.244273	0.166644	1.000000
scaffold_18	3923212	3923347	0.000000	0.000000	0.000000	0.000000
scaffold_18	3923347	3923390	-0.781818	-8.600000	-0.459279	-0.401869
scaffold_18	3923390	3925793	-0.487738	-0.198269	-0.108091	-0.244870
scaffold_18	3925793	3928710	0.101382	0.013190	0.009772	0.022066
scaffold_18	3928710	3929366	-0.389140	-0.136021	-0.079482	-0.085914
scaffold_18	3929366	3930093	-0.448276	-455.000000	-0.475312	-0.115044
scaffold_18	3930093	3930894	0.652174	0.937022	0.687619	0.319149
scaffold_18	3930894	3931624	1.000000	0.881232	0.786477	1.000000
scaffold_18	3931624	3932368	0.400000	0.249155	0.120217	0.400000
scaffold_18	3932368	3932586	-1.000000	-0.605067	-0.222184	-1.000000
scaffold_18	3932586	3934576	0.428571	0.296431	0.185381	0.428571
scaffold_18	3934576	3936372	0.111111	0.095391	0.034773	0.111111
scaffold_18	3936372	3938456	-0.277620	-0.029035	-0.020637	-0.170732
scaffold_18	3938456	3938473	0.732293	0.159268	0.138400	0.382685
